CLASS,noaaID,FITS文件,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
C,13292,hmi.sharp_cea_720s.9448.20230429_092400_TAI.magnetogram.fits,1618.66577,2.95414879e+23,34644802100000.0,189.526184,10240259000000.0,2.66807856e+22,1032.13452,5146.05859,4.42417002,20.8416214
C,13292,hmi.sharp_cea_720s.9448.20230429_100000_TAI.magnetogram.fits,1583.59058,2.98018878e+23,34118907700000.0,209.703644,11941054500000.0,2.66726476e+22,1047.31726,5107.75928,4.48576689,21.6461067
C,13292,hmi.sharp_cea_720s.9448.20230429_104800_TAI.magnetogram.fits,1581.47302,2.96283587e+23,34093456700000.0,215.008301,13045324600000.0,2.63108104e+22,1036.87378,5150.94287,4.43306637,22.3586998
C,13292,hmi.sharp_cea_720s.9448.20230429_112400_TAI.magnetogram.fits,1601.81177,2.95962534e+23,34464321200000.0,205.976242,11960924000000.0,2.61811337e+22,1040.54773,5157.26904,4.3707633,22.5099506
C,13292,hmi.sharp_cea_720s.9448.20230429_120000_TAI.magnetogram.fits,1597.20728,2.95148554e+23,34901405500000.0,197.026825,10830681700000.0,2.58203076e+22,1029.52112,5208.65576,4.36171865,22.649292
C,13292,hmi.sharp_cea_720s.9448.20230429_123600_TAI.magnetogram.fits,1607.60376,2.9599532e+23,34664469200000.0,219.281738,11985300200000.0,2.55285171e+22,1033.49548,5335.13477,4.38693571,22.5775566
C,13292,hmi.sharp_cea_720s.9448.20230429_131200_TAI.magnetogram.fits,1613.07031,2.96491167e+23,34942643900000.0,194.204453,9832442630000.0,2.54484544e+22,1044.2677,5334.24023,4.35305643,23.1214008
C,13292,hmi.sharp_cea_720s.9448.20230429_134800_TAI.magnetogram.fits,1591.26086,2.91979515e+23,34690964700000.0,202.593353,10120440300000.0,2.53283501e+22,1036.00024,5256.08447,4.27236032,23.4072056
C,13297,hmi.sharp_cea_720s.9481.20230505_003600_TAI.magnetogram.fits,2063.86646,6.90724353e+23,40945521300000.0,197.092712,2794081480000.0,3.61540354e+22,1203.05359,9916.23145,4.48980856,37.2659683
C,13297,hmi.sharp_cea_720s.9481.20230505_011200_TAI.magnetogram.fits,2077.49512,6.84258985e+23,41695517300000.0,186.126526,1993798320000.0,3.6100089e+22,1196.7948,9759.77441,4.49184465,37.4640121
C,13297,hmi.sharp_cea_720s.9481.20230505_014800_TAI.magnetogram.fits,2079.80371,6.86418047e+23,41901453500000.0,171.535797,2075770360000.0,3.63742366e+22,1203.39587,9710.19043,4.48870134,36.7581558
C,13297,hmi.sharp_cea_720s.9481.20230505_022400_TAI.magnetogram.fits,2115.64648,6.85209064e+23,42564254200000.0,181.785095,3414414590000.0,3.6518532e+22,1204.66846,9659.1543,4.49857521,36.6407051
C,13297,hmi.sharp_cea_720s.9481.20230505_030000_TAI.magnetogram.fits,2147.88989,6.87309543e+23,43331866300000.0,160.452148,932190683000.0,3.70412828e+22,1217.44983,9548.79297,4.42684078,36.2479019
C,13297,hmi.sharp_cea_720s.9481.20230505_033600_TAI.magnetogram.fits,2168.7373,6.85188168e+23,43791281000000.0,175.316467,2267432880000.0,3.72282993e+22,1208.91479,9427.30566,4.41541576,35.9925461
C,13297,hmi.sharp_cea_720s.9481.20230505_041200_TAI.magnetogram.fits,2174.1792,6.81531677e+23,43533545200000.0,147.211502,637981426000.0,3.7027495e+22,1211.2749,9577.91016,4.408988,35.8958588
C,13297,hmi.sharp_cea_720s.9481.20230505_050000_TAI.magnetogram.fits,2117.65625,6.76393971e+23,42100959700000.0,155.008926,1196205540000.0,3.64071647e+22,1222.23047,9738.16406,4.47301149,36.0452003
C,13297,hmi.sharp_cea_720s.9481.20230505_053600_TAI.magnetogram.fits,2126.32227,6.75777446e+23,42752834300000.0,151.355377,2255730250000.0,3.5647189e+22,1207.55688,9969.07422,4.44366741,36.7356911
C,13297,hmi.sharp_cea_720s.9481.20230505_061200_TAI.magnetogram.fits,2093.56079,6.68221919e+23,42751819300000.0,147.447449,2282101410000.0,3.50440061e+22,1209.07166,10040.7549,4.4405818,37.9190636
C,13297,hmi.sharp_cea_720s.9481.20230505_064800_TAI.magnetogram.fits,2072.47241,6.67861559e+23,42226595900000.0,151.76683,2920415230000.0,3.44500241e+22,1210.61255,10200.2129,4.4344883,38.290535
C,13297,hmi.sharp_cea_720s.9481.20230505_072400_TAI.magnetogram.fits,2070.2793,6.63044797e+23,42026217200000.0,170.09288,2264640000000.0,3.46639294e+22,1207.10925,9971.51953,4.41227627,38.1273842
C,13297,hmi.sharp_cea_720s.9481.20230505_080000_TAI.magnetogram.fits,2072.41992,6.673279e+23,43229143600000.0,183.207153,3623899630000.0,3.49583072e+22,1202.25391,9658.04883,4.43551588,38.2428703
C,13297,hmi.sharp_cea_720s.9481.20230505_083600_TAI.magnetogram.fits,2098.95117,6.57718948e+23,43330201200000.0,195.182007,5243976290000.0,3.48466674e+22,1181.3219,9514.22949,4.41391754,38.2160835
C,13297,hmi.sharp_cea_720s.9481.20230505_091200_TAI.magnetogram.fits,2090.57178,6.5931315e+23,43043981900000.0,178.093262,3719501450000.0,3.47392813e+22,1171.10193,9390.44629,4.47512245,38.2140427
C,13297,hmi.sharp_cea_720s.9481.20230505_094800_TAI.magnetogram.fits,2068.45093,6.63171762e+23,43281119400000.0,156.265625,2619921400000.0,3.45228811e+22,1155.3219,9447.90527,4.43435478,38.886364
C,13297,hmi.sharp_cea_720s.9481.20230505_102400_TAI.magnetogram.fits,2071.15283,6.65690247e+23,43194725200000.0,164.282303,2866407540000.0,3.42603078e+22,1161.5481,9672.83496,4.39605474,38.7680664
C,13297,hmi.sharp_cea_720s.9481.20230505_110000_TAI.magnetogram.fits,2048.38843,6.63189561e+23,43173493600000.0,172.5811,2131464420000.0,3.39755316e+22,1150.03699,9649.16113,4.40949154,39.6208916
C,13297,hmi.sharp_cea_720s.9481.20230505_113600_TAI.magnetogram.fits,2076.79956,6.56186788e+23,43015108300000.0,168.187347,2265190240000.0,3.36695976e+22,1146.59143,9757.6875,4.44969559,39.7120667
C,13297,hmi.sharp_cea_720s.9481.20230505_121200_TAI.magnetogram.fits,2077.83154,6.55289959e+23,43122310500000.0,192.186539,3527437710000.0,3.33431024e+22,1148.69324,9898.38672,4.48153353,40.095089
C,13297,hmi.sharp_cea_720s.9481.20230505_130000_TAI.magnetogram.fits,2062.01025,6.5203908e+23,42571145400000.0,188.129761,4650339660000.0,3.28846765e+22,1145.40332,10066.3672,4.42982578,39.7855415
C,13297,hmi.sharp_cea_720s.9481.20230505_133600_TAI.magnetogram.fits,2072.0415,6.48173695e+23,42408649700000.0,213.875,5273093670000.0,3.26830166e+22,1138.20593,10022.5137,4.45374203,40.1687965
C,13297,hmi.sharp_cea_720s.9481.20230505_141200_TAI.magnetogram.fits,2078.45996,6.53607414e+23,43132997600000.0,223.845551,4187000140000.0,3.24979119e+22,1141.34729,10075.291,4.39342928,40.5298042
C,13297,hmi.sharp_cea_720s.9481.20230505_144800_TAI.magnetogram.fits,2073.62671,6.49225448e+23,42577118100000.0,209.97905,4525008620000.0,3.28167082e+22,1139.79309,9941.59863,4.44007015,39.3508644
C,13297,hmi.sharp_cea_720s.9481.20230505_152400_TAI.magnetogram.fits,2043.82446,6.53225437e+23,42823671900000.0,226.232391,4581950490000.0,3.27107813e+22,1145.35022,9863.64258,4.43356276,40.0605621
C,13297,hmi.sharp_cea_720s.9481.20230505_160000_TAI.magnetogram.fits,2044.08594,6.51123012e+23,42404203700000.0,191.478073,2675671040000.0,3.26754438e+22,1141.09985,9890.60156,4.31678009,39.5553856
C,13297,hmi.sharp_cea_720s.9481.20230505_163600_TAI.magnetogram.fits,2055.91016,6.54243538e+23,43105030000000.0,214.44133,3687400340000.0,3.28404196e+22,1145.39661,9702.73145,4.38243008,39.745533
C,13297,hmi.sharp_cea_720s.9481.20230505_171200_TAI.magnetogram.fits,2041.21631,6.48154528e+23,42485829100000.0,238.340118,4227462860000.0,3.25892449e+22,1144.7229,9672.4375,4.47506571,39.0384064
C,13297,hmi.sharp_cea_720s.9481.20230505_174800_TAI.magnetogram.fits,2060.94189,6.42230457e+23,42056948900000.0,254.132339,7625621640000.0,3.24353951e+22,1140.14136,9650.58984,4.42055893,38.7028542
C,13297,hmi.sharp_cea_720s.9481.20230505_182400_TAI.magnetogram.fits,2077.99365,6.4754211e+23,42572093300000.0,240.853745,5565291430000.0,3.20493241e+22,1145.60779,9944.13281,4.38742447,40.2157707
C,13297,hmi.sharp_cea_720s.9481.20230505_190000_TAI.magnetogram.fits,2084.58105,6.49184447e+23,42195394500000.0,239.904724,5614596000000.0,3.15705171e+22,1142.42188,10420.7578,4.43189335,40.3739166
C,13297,hmi.sharp_cea_720s.9481.20230505_193600_TAI.magnetogram.fits,2079.66211,6.41658535e+23,41535047500000.0,264.758728,7768299800000.0,3.12864481e+22,1136.98511,10616.3408,4.41141224,39.7574234
C,13297,hmi.sharp_cea_720s.9481.20230505_201200_TAI.magnetogram.fits,2101.36499,6.37592397e+23,42010266300000.0,299.679596,8162103000000.0,3.12961443e+22,1153.59778,10578.5859,4.37157869,40.1705437
C,13297,hmi.sharp_cea_720s.9481.20230505_210000_TAI.magnetogram.fits,2071.52148,6.36735056e+23,42717807600000.0,278.125183,5960874590000.0,3.16092976e+22,1138.87695,10178.3896,4.48266506,40.2101707
C,13297,hmi.sharp_cea_720s.9481.20230505_213600_TAI.magnetogram.fits,2052.10889,6.44179038e+23,42535930000000.0,264.57196,6501424430000.0,3.18259117e+22,1134.28882,9942.36719,4.39546204,40.2238312
C,13297,hmi.sharp_cea_720s.9481.20230505_221200_TAI.magnetogram.fits,2020.797,6.3434051e+23,41916427100000.0,254.836182,5426389710000.0,3.18188141e+22,1136.04858,9778.49512,4.43618488,39.4067192
C,13297,hmi.sharp_cea_720s.9481.20230505_224800_TAI.magnetogram.fits,2010.44104,6.31020817e+23,42377427300000.0,264.128723,5443725820000.0,3.18383552e+22,1143.71533,9613.75488,4.4751935,38.9345245
C,13297,hmi.sharp_cea_720s.9481.20230505_232400_TAI.magnetogram.fits,1962.46204,6.20998326e+23,41883380200000.0,262.611206,5227468550000.0,3.14906886e+22,1147.59949,9522.90918,4.37654877,39.032238
C,13297,hmi.sharp_cea_720s.9481.20230506_000000_TAI.magnetogram.fits,1993.37427,6.248395e+23,42246699200000.0,293.464142,6202999180000.0,3.13826742e+22,1147.08911,9570.12305,4.40920115,39.4320946
C,13297,hmi.sharp_cea_720s.9481.20230506_003600_TAI.magnetogram.fits,2015.9137,6.26164712e+23,42180907400000.0,299.711456,7607077570000.0,3.10466719e+22,1139.0061,9667.30371,4.42075539,39.616993
C,13333,hmi.sharp_cea_720s.9674.20230616_152400_TAI.magnetogram.fits,822.090149,2.23891844e+23,19435316300000.0,36.0130692,1963539690000.0,1.14566418e+22,577.087952,8652.61621,3.70541763,47.0334625
C,13333,hmi.sharp_cea_720s.9674.20230616_154800_TAI.magnetogram.fits,824.595947,2.20888375e+23,19163122800000.0,35.3489418,1802508040000.0,1.14062003e+22,572.791077,8508.59375,3.6415503,46.915287
C,13333,hmi.sharp_cea_720s.9674.20230616_161200_TAI.magnetogram.fits,819.887085,2.15921679e+23,19271763600000.0,32.1744347,1561825380000.0,1.13015187e+22,567.162903,8243.89844,3.76254416,47.8805389
C,13333,hmi.sharp_cea_720s.9674.20230616_171200_TAI.magnetogram.fits,764.545105,2.06821976e+23,17017121800000.0,38.3449135,1874559630000.0,1.07302371e+22,565.481079,8415.79102,3.52434635,48.3004608
C,13333,hmi.sharp_cea_720s.9674.20230616_172400_TAI.magnetogram.fits,752.465332,2.07866757e+23,16903912300000.0,32.8869667,1854105320000.0,1.06065491e+22,564.683472,8599.5752,3.50460625,49.1346626
C,13333,hmi.sharp_cea_720s.9674.20230616_174800_TAI.magnetogram.fits,753.007568,2.11392463e+23,17089907700000.0,35.7063332,289533723000.0,1.06199146e+22,566.768188,8828.38281,3.74831533,49.1292305
C,13333,hmi.sharp_cea_720s.9674.20230616_184800_TAI.magnetogram.fits,787.845215,2.11803876e+23,16267094300000.0,16.3095608,833104773000.0,1.07153234e+22,569.31189,10149.2637,3.77285171,44.7117195
C,13333,hmi.sharp_cea_720s.9674.20230616_191200_TAI.magnetogram.fits,827.395752,2.12931199e+23,17595117900000.0,19.5516434,619814126000.0,1.08050745e+22,571.152893,10129.1523,3.68633819,44.1531372
C,13333,hmi.sharp_cea_720s.9674.20230616_193600_TAI.magnetogram.fits,875.259949,2.17913243e+23,18844068300000.0,10.455842,616948826000.0,1.09326941e+22,579.012024,9906.7666,3.66392469,44.4062042
C,13333,hmi.sharp_cea_720s.9674.20230616_203600_TAI.magnetogram.fits,808.139954,2.13176483e+23,18659309300000.0,6.06693316,837884379000.0,1.08066147e+22,568.169006,8520.11816,3.59825921,48.5350304
C,13333,hmi.sharp_cea_720s.9674.20230616_210000_TAI.magnetogram.fits,762.028137,2.05503268e+23,16837376000000.0,21.311655,1337250680000.0,1.03852399e+22,564.343811,8859.56934,3.66709805,48.3568077
C,13333,hmi.sharp_cea_720s.9674.20230616_220000_TAI.magnetogram.fits,700.384949,2.00124853e+23,15597020600000.0,21.3993855,1112689480000.0,9.84999613e+21,556.334656,9034.25195,3.50293303,49.4244614
C,13333,hmi.sharp_cea_720s.9674.20230616_222400_TAI.magnetogram.fits,721.38916,2.03510768e+23,16134323600000.0,23.2587509,1684237190000.0,9.93984407e+21,561.743591,9061.6123,3.64314318,50.0739174
C,13333,hmi.sharp_cea_720s.9674.20230616_224800_TAI.magnetogram.fits,733.53009,2.01376962e+23,16355472400000.0,10.3915529,835101131000.0,9.92046846e+21,561.59021,9083.15527,3.68321991,48.8259239
C,13333,hmi.sharp_cea_720s.9674.20230616_234800_TAI.magnetogram.fits,804.008728,2.06684094e+23,17777251300000.0,11.8487911,464683008000.0,1.02540546e+22,557.572998,9339.31738,3.70480657,47.887661
C,13333,hmi.sharp_cea_720s.9674.20230617_001200_TAI.magnetogram.fits,808.581909,2.09792587e+23,18005222200000.0,8.95062256,1255467120000.0,1.03303377e+22,559.264404,9377.36133,3.67311692,47.797699
C,13333,hmi.sharp_cea_720s.9674.20230617_003600_TAI.magnetogram.fits,829.70874,2.10845618e+23,18426739300000.0,3.71794367,878647247000.0,1.03784688e+22,556.849854,9347.30664,3.61906123,47.329998
C,13333,hmi.sharp_cea_720s.9674.20230617_013600_TAI.magnetogram.fits,865.225098,2.11812505e+23,19217348800000.0,7.41176748,1330982810000.0,1.05511255e+22,563.603333,9289.5332,3.72199106,46.4499969
C,13333,hmi.sharp_cea_720s.9674.20230617_020000_TAI.magnetogram.fits,863.224915,2.1405791e+23,19281708300000.0,3.40105963,863440011000.0,1.06535239e+22,561.226196,9202.55566,3.88929248,47.0682259
C,13333,hmi.sharp_cea_720s.9674.20230617_030000_TAI.magnetogram.fits,899.032715,2.22248408e+23,20558687200000.0,24.41992,3146314420000.0,1.08228086e+22,573.518066,9133.83398,3.82895732,48.6682701
C,13333,hmi.sharp_cea_720s.9674.20230617_032400_TAI.magnetogram.fits,875.612305,2.19983998e+23,20032828500000.0,35.0780945,2798064240000.0,1.0733742e+22,579.833984,9197.90332,3.65913105,48.5868187
C,13333,hmi.sharp_cea_720s.9674.20230617_034800_TAI.magnetogram.fits,896.873047,2.23154821e+23,20460469200000.0,60.4917107,2033418370000.0,1.08605026e+22,577.726135,9393.06543,3.66696239,48.1860352
C,13333,hmi.sharp_cea_720s.9674.20230617_050000_TAI.magnetogram.fits,890.591553,2.30402247e+23,20403856600000.0,89.7678452,4361410580000.0,1.07730449e+22,597.789978,9235.06152,3.65988469,50.8676643
C,13333,hmi.sharp_cea_720s.9674.20230617_052400_TAI.magnetogram.fits,892.879822,2.28703183e+23,20257026600000.0,102.463264,4919316710000.0,1.07058962e+22,606.649048,9272.08789,3.84710145,50.3203583
C,13333,hmi.sharp_cea_720s.9674.20230617_062400_TAI.magnetogram.fits,893.804626,2.2974791e+23,19666758000000.0,112.107758,5128954840000.0,1.07504751e+22,624.631409,9259.1084,4.00276279,51.4129753
C,13333,hmi.sharp_cea_720s.9674.20230617_064800_TAI.magnetogram.fits,937.652405,2.33286118e+23,20697330000000.0,113.135643,4795247100000.0,1.11136049e+22,622.433594,8889.29395,3.9613142,51.9710541
C,13333,hmi.sharp_cea_720s.9674.20230617_071200_TAI.magnetogram.fits,992.889771,2.35971201e+23,22004235200000.0,97.3370361,3519147410000.0,1.14872663e+22,625.996704,8617.86914,4.05502319,51.7654495
C,13333,hmi.sharp_cea_720s.9674.20230617_080000_TAI.magnetogram.fits,1138.33997,2.40985544e+23,24661492500000.0,137.783005,3439510160000.0,1.22029603e+22,645.034973,8708.07715,3.93453979,47.4277763
C,13333,hmi.sharp_cea_720s.9674.20230617_082400_TAI.magnetogram.fits,1141.77405,2.43080385e+23,24370502200000.0,144.240997,4278740840000.0,1.21427843e+22,648.578552,9515.79395,3.96287251,45.9474907
C,13333,hmi.sharp_cea_720s.9674.20230617_084800_TAI.magnetogram.fits,1098.95435,2.39364086e+23,22482893400000.0,151.472748,4809898330000.0,1.18734589e+22,651.400024,10047.2715,3.90614867,45.8052292
C,13333,hmi.sharp_cea_720s.9674.20230617_100000_TAI.magnetogram.fits,983.669617,2.27485914e+23,19918527400000.0,158.198639,5500206840000.0,1.15240382e+22,655.193298,9209.84277,3.90025806,48.1853867
C,13333,hmi.sharp_cea_720s.9674.20230617_102400_TAI.magnetogram.fits,930.377869,2.24459171e+23,19185340000000.0,151.215424,5303502370000.0,1.142064e+22,653.438049,8768.59863,4.05041552,48.1193237
C,13333,hmi.sharp_cea_720s.9674.20230617_113600_TAI.magnetogram.fits,936.158447,2.15553609e+23,19395193600000.0,172.408432,6731824370000.0,1.13341191e+22,654.362671,8115.45068,3.77424574,48.2250023
C,13333,hmi.sharp_cea_720s.9674.20230617_114800_TAI.magnetogram.fits,958.848877,2.17019927e+23,20044522200000.0,173.560867,6876678850000.0,1.14856619e+22,657.599609,8084.15576,3.70794821,48.3229446
C,13333,hmi.sharp_cea_720s.9674.20230617_124800_TAI.magnetogram.fits,988.958557,2.21218489e+23,21092525700000.0,163.006332,5885078800000.0,1.17416532e+22,651.156372,8131.53857,3.89963841,48.025383
C,13333,hmi.sharp_cea_720s.9674.20230617_131200_TAI.magnetogram.fits,1014.51837,2.15207985e+23,21429686900000.0,164.696518,5463252400000.0,1.16210299e+22,649.638794,8096.36572,4.07274294,47.0597076
C,13333,hmi.sharp_cea_720s.9674.20230617_133600_TAI.magnetogram.fits,1037.99207,2.21142955e+23,22447086600000.0,187.303482,5241738630000.0,1.16771752e+22,645.534058,8173.45068,3.98620343,47.484417
C,13333,hmi.sharp_cea_720s.9674.20230617_134800_TAI.magnetogram.fits,1024.9303,2.16287642e+23,22052534700000.0,197.311157,6635359570000.0,1.15547268e+22,639.949951,8091.30176,3.98807788,47.8785782
C,13333,hmi.sharp_cea_720s.9674.20230617_144800_TAI.magnetogram.fits,969.624023,2.1184376e+23,20783919300000.0,152.202652,5213307010000.0,1.1326821e+22,635.223022,7967.81104,3.99676108,48.3566437
C,13333,hmi.sharp_cea_720s.9674.20230617_150000_TAI.magnetogram.fits,927.888428,2.10728849e+23,20448408500000.0,143.557907,4928261060000.0,1.12662668e+22,636.95282,7962.46533,3.90745378,48.1684074
C,13334,hmi.sharp_cea_720s.9679.20230617_044800_TAI.magnetogram.fits,1864.67712,2.68356081e+23,39862178700000.0,73.3173981,4054634730000.0,3.60204181e+22,1162.18213,3433.03711,4.1528511,10.7254505
C,13334,hmi.sharp_cea_720s.9679.20230617_051200_TAI.magnetogram.fits,1905.31824,2.6902074e+23,40624111700000.0,72.7376633,4742684080000.0,3.5806443e+22,1159.78687,3464.61328,4.25172567,11.0077305
C,13334,hmi.sharp_cea_720s.9679.20230617_062400_TAI.magnetogram.fits,1960.92578,2.64207203e+23,41062164900000.0,76.5019455,5967501070000.0,3.32715492e+22,1174.6073,3788.84326,4.21975565,12.0229292
C,13334,hmi.sharp_cea_720s.9679.20230617_064800_TAI.magnetogram.fits,1956.30127,2.6104528e+23,40771533100000.0,36.9826698,4684790630000.0,3.24604644e+22,1186.94751,3879.51978,4.11730671,12.2584724
C,13334,hmi.sharp_cea_720s.9679.20230617_074800_TAI.magnetogram.fits,1890.86975,2.60692756e+23,39474964700000.0,25.9877205,7609812250000.0,3.23125009e+22,1200.63562,3871.4541,4.08603382,12.2416382
C,13334,hmi.sharp_cea_720s.9679.20230617_081200_TAI.magnetogram.fits,1905.84167,2.67177021e+23,40705804200000.0,52.3037949,6645529710000.0,3.3293135e+22,1214.93384,3759.8252,4.19395256,12.5588703
C,13334,hmi.sharp_cea_720s.9679.20230617_083600_TAI.magnetogram.fits,1906.63977,2.69081755e+23,41704820300000.0,26.3044453,5490166730000.0,3.43654398e+22,1220.92712,3579.20166,4.10007,12.3867226
C,13334,hmi.sharp_cea_720s.9679.20230617_094800_TAI.magnetogram.fits,1844.87866,2.67753157e+23,40625835600000.0,57.3054733,3036021000000.0,3.50942551e+22,1260.11621,3456.62402,4.10593939,11.7407036
C,13334,hmi.sharp_cea_720s.9679.20230617_101200_TAI.magnetogram.fits,1848.7854,2.71440308e+23,40742521100000.0,89.282196,4014938000000.0,3.49745088e+22,1262.64221,3525.86694,4.05602217,12.1357965
C,13334,hmi.sharp_cea_720s.9679.20230617_103600_TAI.magnetogram.fits,1920.08655,2.73939482e+23,42485564800000.0,111.985497,7195035960000.0,3.48390856e+22,1276.78772,3585.10913,4.07796383,12.642519
C,13334,hmi.sharp_cea_720s.9679.20230617_114800_TAI.magnetogram.fits,1903.49121,2.65017274e+23,40542704500000.0,104.497604,6861004210000.0,3.23706649e+22,1289.08765,3888.35938,3.99040318,13.6084642
C,13334,hmi.sharp_cea_720s.9679.20230617_121200_TAI.magnetogram.fits,1892.26477,2.65109562e+23,40191620300000.0,77.5985336,8914569530000.0,3.17725036e+22,1298.97778,3978.47559,4.07504988,14.1721144
C,13334,hmi.sharp_cea_720s.9679.20230617_130000_TAI.magnetogram.fits,1876.36487,2.65937648e+23,40354879400000.0,35.3222961,9141804340000.0,3.1140045e+22,1301.58948,4065.28003,4.04613638,14.7772951
C,13334,hmi.sharp_cea_720s.9679.20230617_133600_TAI.magnetogram.fits,1857.63611,2.65919363e+23,39960853900000.0,38.595192,9001418880000.0,3.08894377e+22,1318.80029,4076.91797,4.01478338,15.0690231
