CLASS,noaaID,FITS文件,NOAA_NUM,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
C,13604,hmi.sharp_cea_720s.10913.20240307_232400_TAI.magnetogram.fits,1,-0.543376099364946,-0.518009423402893,-0.5421954420147,-0.22165217017684438,-0.3916375824635828,-0.4379823239344917,-0.7039508813234808,-0.8110483000454574,0.03658240574809932,-0.5828103281300137
C,13632,hmi.sharp_cea_720s.11038.20240407_052400_TAI.magnetogram.fits,1,-0.6633865347865541,-0.5835631898915495,-0.6787810793874551,-0.28430034041889574,-0.2559768207626874,-0.6142944441649302,-0.7554730313776652,-0.9558177368231725,-0.16505569087994396,-0.9844046006865778
C,13632,hmi.sharp_cea_720s.11038.20240407_060000_TAI.magnetogram.fits,1,-0.6539278302909595,-0.5830913788121547,-0.6713333923182522,-0.22923968540523962,-0.20187602849523362,-0.6201827292083432,-0.7548244335536033,-0.9293284982290242,-0.11944783580850707,-0.9772018512191621
C,13632,hmi.sharp_cea_720s.11038.20240407_063600_TAI.magnetogram.fits,1,-0.6514459273368692,-0.5842914325863411,-0.6686626587743237,-0.2231756773719309,-0.15902142869634495,-0.6273950557601556,-0.756499416245869,-0.9152888793371866,0.05917359782099018,-0.9400242534575844
C,13632,hmi.sharp_cea_720s.11038.20240407_071200_TAI.magnetogram.fits,1,-0.6525692254383654,-0.5847355714355105,-0.6729593095248773,-0.2661066782785045,-0.27544988613054666,-0.6375020131660091,-0.7561897409577668,-0.8869504495761322,-0.036578429615822625,-0.9791012334465772
C,13632,hmi.sharp_cea_720s.11038.20240407_074800_TAI.magnetogram.fits,1,-0.6586636885959473,-0.5852275370064787,-0.6798542176263377,-0.24376757031060722,-0.22011426224801695,-0.6350261169948488,-0.755786647740449,-0.8937341231981399,-0.045855967314392156,-0.9842098044884697
C,13632,hmi.sharp_cea_720s.11038.20240407_082400_TAI.magnetogram.fits,1,-0.658711135288823,-0.584767645786596,-0.6751914477443958,-0.24547024729721548,-0.20687720001612647,-0.629057083046348,-0.7471172152594089,-0.9103897169469722,0.07829018839682009,-1.0160498135203522
C,13632,hmi.sharp_cea_720s.11038.20240407_090000_TAI.magnetogram.fits,1,-0.6611663649154004,-0.5831389338665454,-0.6818099166664519,-0.234327749299607,-0.1927863776010712,-0.6307684921528363,-0.7486947067135369,-0.9039532741511955,0.07542420592649537,-0.9359784381187287
C,13632,hmi.sharp_cea_720s.11038.20240407_092400_TAI.magnetogram.fits,1,-0.6562220312346551,-0.5848811299650541,-0.6768894033681253,-0.20621564294020175,-0.10892339802285557,-0.6326572848852423,-0.7455508500189401,-0.9188648292319233,0.11467413886399723,-0.9259098736078653
C,13632,hmi.sharp_cea_720s.11038.20240407_100000_TAI.magnetogram.fits,1,-0.6667431935043849,-0.5850364535759713,-0.6845039403443989,-0.24612230771039098,-0.20667499803904205,-0.6322539160515267,-0.7472047135436809,-0.9371058420596349,0.12671218975868434,-0.9558866616217487
C,13632,hmi.sharp_cea_720s.11038.20240407_103600_TAI.magnetogram.fits,1,-0.6657667233047069,-0.5828822472164389,-0.6790852638485132,-0.2180801858432284,-0.17098774962968993,-0.6295941063745076,-0.7403981982697799,-0.935887489867103,0.11650210834741014,-0.853765772651661
C,13632,hmi.sharp_cea_720s.11038.20240407_112400_TAI.magnetogram.fits,1,-0.6594100786494224,-0.580851577693684,-0.6803774808616421,-0.17449333944692436,-0.09191064404370802,-0.6295822487127187,-0.7331270749045063,-0.9008112042195456,0.22503324927140406,-0.8204676267275804
C,13632,hmi.sharp_cea_720s.11038.20240407_120000_TAI.magnetogram.fits,1,-0.6598490156914871,-0.582239257225526,-0.6817865468678385,-0.1532056691086749,-0.08907352134121022,-0.6336428835531077,-0.7340843865378047,-0.8985925705902305,0.2327284186511702,-0.7809018249743792
C,13632,hmi.sharp_cea_720s.11038.20240407_122400_TAI.magnetogram.fits,1,-0.6531213401620404,-0.582392865499019,-0.675972732842812,-0.13975127485502717,-0.04370685140340705,-0.6389158663487924,-0.7324979946070826,-0.8904167262508219,0.1835766368502825,-0.7440195541882999
C,13632,hmi.sharp_cea_720s.11038.20240407_130000_TAI.magnetogram.fits,1,-0.649147509089055,-0.5789783214755128,-0.672570476879396,-0.12970433052603397,-0.031236038519608777,-0.6383254815227345,-0.7319709324078024,-0.8665471161496513,0.16169462242673383,-0.6600492299772434
C,13632,hmi.sharp_cea_720s.11038.20240407_133600_TAI.magnetogram.fits,1,-0.6468136454917571,-0.5758473982262123,-0.6651260716121506,-0.08147166820987006,-0.007905483766458684,-0.6373071347711646,-0.736980778592906,-0.8425322799570921,0.19867378364707017,-0.6408069500574796
C,13632,hmi.sharp_cea_720s.11038.20240407_141200_TAI.magnetogram.fits,1,-0.6506063699269382,-0.5763920429279661,-0.6687367859212373,-0.1093559699681743,-0.07969223275136385,-0.638779141108333,-0.7335775771864032,-0.8513277695564713,0.06702459808769003,-0.6473324708630033
C,13632,hmi.sharp_cea_720s.11038.20240407_144800_TAI.magnetogram.fits,1,-0.6478090498211514,-0.5757599632640846,-0.6636888032012677,-0.10587710147924047,0.03174380930050167,-0.6392539831281538,-0.7298492562740818,-0.8403767463791316,0.24328417289957013,-0.6594003596458493
C,13632,hmi.sharp_cea_720s.11038.20240407_152400_TAI.magnetogram.fits,1,-0.649427503679559,-0.5741817920883256,-0.6632053377421262,-0.14244122233630807,-0.06942714707289406,-0.6360519031350458,-0.7324222453968148,-0.8424175610134899,0.178088311556983,-0.6628676365354838
C,13632,hmi.sharp_cea_720s.11038.20240407_160000_TAI.magnetogram.fits,1,-0.6394804637421326,-0.5734815634377657,-0.6510212513581086,-0.10583445690035184,0.04245082028530956,-0.6362719269058317,-0.724582498734253,-0.8261817529349694,0.21470167724214917,-0.7137181822762168
C,13632,hmi.sharp_cea_720s.11038.20240407_163600_TAI.magnetogram.fits,1,-0.649229593984836,-0.5776613856313096,-0.6656302813524684,-0.146534450395215,-0.06994728093217269,-0.6403919498933653,-0.7276135497355676,-0.8377318298789755,0.20175463455878118,-0.7768627397812665
C,13632,hmi.sharp_cea_720s.11038.20240407_171200_TAI.magnetogram.fits,1,-0.6461438218920168,-0.5776703962149122,-0.6585819684514379,-0.13330540238634547,-0.06890150320973988,-0.6422265039367544,-0.7294366199464809,-0.8221538853281084,0.1732937941221881,-0.743476302525323
C,13632,hmi.sharp_cea_720s.11038.20240407_174800_TAI.magnetogram.fits,1,-0.6491272738214113,-0.580992353960839,-0.6737261354993056,-0.12563635235190124,-0.12193752365433501,-0.6502154510685508,-0.7406937294375516,-0.8029197819323528,0.14944220375765335,-0.8985186947996966
C,13632,hmi.sharp_cea_720s.11038.20240407_181200_TAI.magnetogram.fits,1,-0.6390104339142385,-0.5806800352733358,-0.656988629511895,-0.12041874000165693,-0.08332221121210522,-0.6514177759611146,-0.7347446753516721,-0.814906290208136,0.08429899475074647,-0.8100929831207173
C,13632,hmi.sharp_cea_720s.11038.20240407_184800_TAI.magnetogram.fits,1,-0.6438059872511684,-0.5844430813351121,-0.6683292969656786,-0.10201966980801111,-0.13188488559970465,-0.6548270796598663,-0.7353362863975196,-0.8440546559984425,0.13570519771933204,-0.9355999572798952
C,13632,hmi.sharp_cea_720s.11038.20240407_192400_TAI.magnetogram.fits,1,-0.6602899492819196,-0.5846324385807833,-0.6841098767698693,-0.12872973901982926,-0.10524930087484947,-0.6587491864012072,-0.7395752638125389,-0.8499926102889785,0.1547164836238014,-0.8567721213185141
C,13632,hmi.sharp_cea_720s.11038.20240407_200000_TAI.magnetogram.fits,1,-0.6536699329920372,-0.583343321527395,-0.6742975901242415,-0.09487965686968554,-0.052475816900216715,-0.6532116393014774,-0.7383439554192235,-0.8605576023562691,0.0503393630231659,-0.8427717511292343
C,13632,hmi.sharp_cea_720s.11038.20240407_203600_TAI.magnetogram.fits,1,-0.6634165506418389,-0.5842405611165089,-0.6839251065018369,-0.12902945045083078,-0.13734455902431186,-0.6577462874469199,-0.7424203452750681,-0.861739995453953,-0.09563762248463394,-0.8358150919817648
C,13632,hmi.sharp_cea_720s.11038.20240407_211200_TAI.magnetogram.fits,1,-0.6692963458892559,-0.5842162486913732,-0.69912319320307,-0.10040090084268853,-0.07735466688341786,-0.6598847980236843,-0.7459792889561226,-0.8423878663127169,0.08535580675447431,-0.8433082106745919
C,13632,hmi.sharp_cea_720s.11038.20240407_214800_TAI.magnetogram.fits,1,-0.6688729107661823,-0.5846655444002271,-0.7002993172780734,-0.1566809505666241,-0.1694438701339914,-0.6619558629911979,-0.7390254412581587,-0.8423105555653603,0.023666267249253338,-0.8423150184024643
C,13632,hmi.sharp_cea_720s.11038.20240407_222400_TAI.magnetogram.fits,1,-0.6628004780055203,-0.5861966218981878,-0.6986164774422076,-0.21582666897918748,-0.29233781706273254,-0.6668941887185459,-0.7405819247698237,-0.8307578678632622,0.0331746878745308,-0.8290865637045515
C,13632,hmi.sharp_cea_720s.11038.20240407_230000_TAI.magnetogram.fits,1,-0.6671337186591677,-0.5872293401194691,-0.702770602542023,-0.2031579525981611,-0.2354894161150873,-0.6719309035489619,-0.7459836638085446,-0.8101419726419199,0.0890267931648955,-0.8245993164951317
C,13632,hmi.sharp_cea_720s.11038.20240407_233600_TAI.magnetogram.fits,1,-0.6637701499433041,-0.5883851171682375,-0.702175121833953,-0.16672032844429363,-0.20022665804748058,-0.6771420945784166,-0.7528958181742605,-0.7936098542100539,0.15032830889215124,-0.887753925838483
C,13632,hmi.sharp_cea_720s.11038.20240408_000000_TAI.magnetogram.fits,1,-0.6674820906206316,-0.5895820825636887,-0.7121323403804425,-0.18672308652562383,-0.284629128359536,-0.6804475503906836,-0.7542736099736689,-0.7894995161046301,0.12532277026881017,-0.9247850654653014
C,13632,hmi.sharp_cea_720s.11038.20240408_003600_TAI.magnetogram.fits,1,-0.6772164819845521,-0.5914395972585587,-0.716075779940125,-0.2199579939724375,-0.3374315847056893,-0.6839097602558911,-0.7524786376849772,-0.8152262636746336,0.042236705578778046,-0.8821171065248147
C,13632,hmi.sharp_cea_720s.11038.20240408_011200_TAI.magnetogram.fits,1,-0.6787846847200312,-0.5940852480311742,-0.720072223769041,-0.2436417784275304,-0.3338514420939961,-0.6846686425309934,-0.7631290886152037,-0.8331168552774632,-0.03318983996476425,-0.9994940336402938
C,13632,hmi.sharp_cea_720s.11038.20240408_014800_TAI.magnetogram.fits,1,-0.6837119014535217,-0.5949280333707855,-0.7263050223506811,-0.25798125832476076,-0.339212794807246,-0.689208099645905,-0.7649481609030704,-0.8193353831095377,-0.1322199193824312,-1.0436000338527196
C,13632,hmi.sharp_cea_720s.11038.20240408_022400_TAI.magnetogram.fits,1,-0.6859337988241836,-0.5927827886609747,-0.7226458188581197,-0.25738636052640645,-0.29856373983543194,-0.6855186701572398,-0.7679360293921459,-0.8162797295082892,-0.0033807924761114247,-0.9965171154173948
C,13632,hmi.sharp_cea_720s.11038.20240408_030000_TAI.magnetogram.fits,1,-0.6738626276967739,-0.5950108490227587,-0.7187312781992973,-0.22811659859002215,-0.31742944497936854,-0.6900060486662647,-0.769017968706938,-0.8145150399574791,-0.1448759030816136,-1.0918701140534528
C,13632,hmi.sharp_cea_720s.11038.20240408_033600_TAI.magnetogram.fits,1,-0.6811941275234727,-0.5943748722453112,-0.7234602592228988,-0.2519908780818321,-0.31604318093362116,-0.6883236676606177,-0.7670593707584968,-0.8326136132445228,-0.06758819314718238,-1.0145619456206005
C,13632,hmi.sharp_cea_720s.11038.20240408_041200_TAI.magnetogram.fits,1,-0.6904738219040705,-0.5971756291984956,-0.729228884834169,-0.25759439388654887,-0.2808475896051083,-0.6905405708455368,-0.7692857047318225,-0.8784095694679092,-0.19180008026195816,-1.0310408964869975
C,13636,hmi.sharp_cea_720s.11074.20240413_102400_TAI.magnetogram.fits,1,-0.4063337831749513,-0.2553933117513348,-0.4484088067146,-0.15389704064212015,-0.3806010506479725,-0.13445122190361916,-0.6094226664679261,-0.08294108112592065,0.4106558866777678,-0.29343653217557025
C,13636,hmi.sharp_cea_720s.11074.20240413_110000_TAI.magnetogram.fits,1,-0.4065213734492077,-0.25526733713949107,-0.4585579547207237,-0.107209974080264,-0.29246996894017735,-0.15025446626124794,-0.605168301683555,-0.0183596300414485,0.4655626915347868,-0.2503705898468449
C,13636,hmi.sharp_cea_720s.11074.20240413_113600_TAI.magnetogram.fits,1,-0.4093214979850472,-0.25885249600908933,-0.45058615010827396,-0.10399095988857353,-0.21793514244402598,-0.15855185168051786,-0.609180122919488,0.00016673223165916446,0.4703081573211793,-0.23713622303195336
C,13636,hmi.sharp_cea_720s.11074.20240413_121200_TAI.magnetogram.fits,1,-0.40620339886313295,-0.26083850770068306,-0.4552980870814583,-0.13812894847301083,-0.24417752064478646,-0.1709451078994824,-0.6096030179052682,0.038686904749523396,0.4459226776224403,-0.2578509981078862
C,13636,hmi.sharp_cea_720s.11074.20240413_124800_TAI.magnetogram.fits,1,-0.41076748196808544,-0.2609678691156198,-0.45222879232758123,-0.1096665535457206,-0.24018814105519765,-0.1786201550748915,-0.6126566599524225,0.05810167308035809,0.45846697828994154,-0.23647535494534883
C,13636,hmi.sharp_cea_720s.11074.20240413_132400_TAI.magnetogram.fits,1,-0.4091881526655611,-0.25712594236085173,-0.43854442928709414,-0.12393901297104815,-0.23644227806430518,-0.18024889699781899,-0.6070842435850484,0.043179969538694365,0.45625474346023626,-0.2106007085084975
C,13636,hmi.sharp_cea_720s.11074.20240413_140000_TAI.magnetogram.fits,1,-0.42244119588949425,-0.2577599832368303,-0.4466582037948933,-0.15179798340527817,-0.3025423105399222,-0.1845834214917858,-0.6119110417429836,0.04944566780502608,0.46637161850940334,-0.22834105043376268
C,13636,hmi.sharp_cea_720s.11074.20240413_143600_TAI.magnetogram.fits,1,-0.42385213883144407,-0.25483474475780604,-0.44575241355647743,-0.19119758340247817,-0.2978667625058421,-0.17632313779424721,-0.5996586422034229,0.008471040597763959,0.4706693645519898,-0.2036379017509202
C,13636,hmi.sharp_cea_720s.11074.20240413_151200_TAI.magnetogram.fits,1,-0.43517490056871944,-0.2566109747321224,-0.45483168501985,-0.137626149638625,-0.3197315184532193,-0.1773434495693432,-0.6079123067534618,-0.015147499620582873,0.48357029786284544,-0.2110339167111047
C,13636,hmi.sharp_cea_720s.11074.20240413_154800_TAI.magnetogram.fits,1,-0.4379330740654377,-0.2636790688707742,-0.4495449528197138,-0.14732102817210097,-0.26639767729366054,-0.17388596614838794,-0.5982925797046745,-0.08307285195449488,0.43633266199422044,-0.25018146407539904
C,13636,hmi.sharp_cea_720s.11074.20240413_163600_TAI.magnetogram.fits,1,-0.4462806839571258,-0.2733642650809231,-0.4614508303322529,-0.18812424597966454,-0.3438666993002888,-0.17454403838835397,-0.5993732547612666,-0.12406684960896527,0.4748112797076426,-0.33725281758559617
C,13636,hmi.sharp_cea_720s.11074.20240413_171200_TAI.magnetogram.fits,1,-0.45592715735777695,-0.2785545613105086,-0.47384108754999976,-0.1946158443942025,-0.3345590469216168,-0.1782432341305089,-0.5875508031122239,-0.13379464828726995,0.47130724859323037,-0.3498039754525534
C,13636,hmi.sharp_cea_720s.11074.20240413_174800_TAI.magnetogram.fits,1,-0.4508361523528285,-0.28074240959269336,-0.46546000418409084,-0.1445538947433889,-0.2545670933581089,-0.1838066399010635,-0.5853560731222275,-0.1426005191540393,0.514616033974724,-0.30292389344654036
C,13636,hmi.sharp_cea_720s.11074.20240413_182400_TAI.magnetogram.fits,1,-0.4336992594622091,-0.2802193208681488,-0.4449574026277023,-0.13498116405449526,-0.23766058462368528,-0.1895702991704633,-0.5831021318527853,-0.12912028428421166,0.4897109030880452,-0.25508826708312343
C,13636,hmi.sharp_cea_720s.11074.20240413_190000_TAI.magnetogram.fits,1,-0.43541184440126623,-0.28214901279642246,-0.45661311434425983,-0.11315858188517085,-0.17334968777417775,-0.20763072940674715,-0.5795523901918249,-0.029076865651814256,0.5301868940482379,-0.2594193017844878
C,13636,hmi.sharp_cea_720s.11074.20240413_193600_TAI.magnetogram.fits,1,-0.43027242750903594,-0.2802448532655589,-0.4622948046385205,-0.125205823492658,-0.26052783022023446,-0.22505075818731465,-0.5729797812224137,0.04723747245692669,0.5388919567618888,-0.186185258063207
C,13636,hmi.sharp_cea_720s.11074.20240413_201200_TAI.magnetogram.fits,1,-0.42787251976777335,-0.2842979743117059,-0.45976447121806524,-0.14989840062833132,-0.2459053097769464,-0.22989508076718893,-0.5861385772695862,0.039587373982492347,0.5564700045269253,-0.2004408904100941
C,13636,hmi.sharp_cea_720s.11074.20240413_204800_TAI.magnetogram.fits,1,-0.43915449707942517,-0.28018366904057196,-0.4636860519509522,-0.1651221192004248,-0.26205939323668176,-0.22258896170919124,-0.5882137131300423,0.000463213626481225,0.5115656071558978,-0.1910673590811228
C,13636,hmi.sharp_cea_720s.11074.20240413_212400_TAI.magnetogram.fits,1,-0.4437578392646907,-0.28157867515556045,-0.46091704719750454,-0.20292125297461117,-0.38723769222188004,-0.20959734572727956,-0.5916395624307496,-0.04892185793417666,0.4202138527599887,-0.2616313321267677
C,13636,hmi.sharp_cea_720s.11074.20240413_220000_TAI.magnetogram.fits,1,-0.45987920576462293,-0.28252580368002916,-0.46906069213486706,-0.1987726439706589,-0.368718266884376,-0.2041501158410261,-0.5904893778898439,-0.10302977662973899,0.42779079614490595,-0.22632428727584897
C,13636,hmi.sharp_cea_720s.11074.20240413_223600_TAI.magnetogram.fits,1,-0.4734975144249979,-0.28542802877177303,-0.4869023255092502,-0.22486539144305714,-0.3717464179223519,-0.21229545864702296,-0.5862849482147835,-0.08410045014041316,0.41413179128070104,-0.24683433825912435
C,13636,hmi.sharp_cea_720s.11074.20240413_231200_TAI.magnetogram.fits,1,-0.46347621920764664,-0.28555845323308987,-0.4761700668098801,-0.26255838944956944,-0.48822464677850125,-0.21065040789447773,-0.5911682042139735,-0.10153657503800413,0.37354574960039294,-0.2621184434671962
C,13636,hmi.sharp_cea_720s.11074.20240413_234800_TAI.magnetogram.fits,1,-0.46026816073261867,-0.2895595741964452,-0.46761547016256383,-0.23280291464393113,-0.3782897274248564,-0.2067162634363289,-0.5926908963160983,-0.14885392143867507,0.4291241272146692,-0.24479665339584336
C,13636,hmi.sharp_cea_720s.11074.20240414_002400_TAI.magnetogram.fits,1,-0.46263872524074523,-0.29183029911716424,-0.47821291739947586,-0.24286638374724367,-0.4064774016403914,-0.21805106160851534,-0.5965747889578771,-0.115700484069397,0.4280753190243762,-0.22316261849595598
C,13636,hmi.sharp_cea_720s.11074.20240414_010000_TAI.magnetogram.fits,1,-0.4516032040355281,-0.2886266220342469,-0.46653755887637666,-0.27294458398969523,-0.2859907604379671,-0.22066912506766853,-0.5900825499821252,-0.09011188812526999,0.47483385087303565,-0.19049549500295596
C,13636,hmi.sharp_cea_720s.11074.20240414_013600_TAI.magnetogram.fits,1,-0.46682834599591666,-0.2886005038765866,-0.47200281564029933,-0.27684867075515757,-0.3536818052936666,-0.22680731031885676,-0.5864170625787549,-0.09135906555773635,0.3766664892686906,-0.19284357840200023
