serial,prediction_date,jsoc_date,noaaID,harpnum,c_class,MPlus,m5_class,solarmonitor_date
357,20240119,2024/1/18 17:58,13548,9485,79.08%,0.0045000000000000005,0.10%,2024/1/18
357,20240119,2024/1/18 17:58,13549,9489,81.56%,0.24350000000000002,6.33%,2024/1/18
357,20240119,2024/1/18 17:58,13551,9488,29.05%,0.0254,0.11%,2024/1/18
357,20240119,2024/1/18 17:58,13553,9493,0.53%,0.0023,0.12%,2024/1/18
357,20240119,2024/1/18 17:58,13555,9501,0.34%,0.0018,0.09%,2024/1/18
357,20240119,2024/1/18 17:58,13556,9512,3.82%,0.0176,0.10%,2024/1/18
358,20240120,2024/1/19 20:34,13545,9476,0.26%,0.002,0.10%,2024/1/19
358,20240120,2024/1/19 20:34,13548,9485,0.19%,0.0019,0.19%,2024/1/19
358,20240120,2024/1/19 20:34,13549,9489,5.85%,0.038599999999999995,1.73%,2024/1/19
358,20240120,2024/1/19 20:34,13551,9488,20.87%,0.0407,0.11%,2024/1/19
358,20240120,2024/1/19 20:34,13553,9493,88.71%,0.0177,0.30%,2024/1/19
358,20240120,2024/1/19 20:34,13555,9501,0.50%,0.0021,0.16%,2024/1/19
358,20240120,2024/1/19 20:34,13556,9512,5.49%,0.0052,0.11%,2024/1/19
358,20240120,2024/1/19 20:34,13559,9521,27.74%,0.19690000000000002,14.42%,2024/1/19
358,20240120,2024/1/19 20:34,13560,9523,13.25%,0.0034000000000000002,0.09%,2024/1/19
359,20240121,2024/1/20 23:58,13549,9489,23.59%,0.1211,6.25%,2024/1/20
359,20240121,2024/1/20 23:58,13551,9488,32.33%,0.0338,0.10%,2024/1/20
359,20240121,2024/1/20 23:58,13553,9493,82.51%,0.16760000000000003,6.79%,2024/1/20
359,20240121,2024/1/20 23:58,13555,9501,0.19%,0.0019,0.11%,2024/1/20
359,20240121,2024/1/20 23:58,13556,9512,21.17%,0.2079,0.10%,2024/1/20
359,20240121,2024/1/20 23:58,13559,9521,33.93%,0.059800000000000006,0.92%,2024/1/20
359,20240121,2024/1/20 23:58,13560,9523,3.49%,0.0126,0.10%,2024/1/20
360,20240122,2024/1/21 22:34,13549,9489,0.19%,0.0017000000000000001,0.17%,2024/1/21
360,20240122,2024/1/21 22:34,13551,9488,14.72%,0.0212,0.10%,2024/1/21
360,20240122,2024/1/21 22:34,13553,9493,0.18%,0.0018,0.18%,2024/1/21
360,20240122,2024/1/21 22:34,13555,9501,86.91%,0.23,13.43%,2024/1/21
360,20240122,2024/1/21 22:34,13556,9512,31.67%,0.1341,0.14%,2024/1/21
360,20240122,2024/1/21 22:34,13559,9521,38.14%,0.259,19.79%,2024/1/21
360,20240122,2024/1/21 22:34,13560,9523,0.11%,0.0011,0.06%,2024/1/21
360,20240122,2024/1/21 22:34,13562,9544,9.42%,0.0203,0.10%,2024/1/21
361,20240123,2024/1/22 23:58,13549,9489,0.28%,0.0016,0.14%,2024/1/22
361,20240123,2024/1/22 23:58,13553,9493,0.15%,0.0015,0.15%,2024/1/22
361,20240123,2024/1/22 23:58,13555,9501,23.08%,0.1727,0.45%,2024/1/22
361,20240123,2024/1/22 23:58,13556,9512,12.07%,0.1027,0.10%,2024/1/22
361,20240123,2024/1/22 23:58,13559,9521,14.68%,0.0304,1.08%,2024/1/22
361,20240123,2024/1/22 23:58,13560,9523,20.94%,0.020099999999999996,0.14%,2024/1/22
361,20240123,2024/1/22 23:58,13562,9544,0.20%,0.002,0.20%,2024/1/22
362,20240124,2024/1/23 23:58,13553,9493,0.23%,0.0011,0.10%,2024/1/23
362,20240124,2024/1/23 23:58,13555,9501,6.83%,0.0254,0.66%,2024/1/23
362,20240124,2024/1/23 23:58,13556,9512,1.41%,0.005,0.10%,2024/1/23
362,20240124,2024/1/23 23:58,13559,9521,57.77%,0.0746,1.31%,2024/1/23
362,20240124,2024/1/23 23:58,13560,9523,21.79%,0.0955,2.05%,2024/1/23
362,20240124,2024/1/23 23:58,13562,9544,0.15%,0.0015,0.09%,2024/1/23
363,20240125,2024/1/24 21:22,13555,9501,22.31%,0.0525,1.37%,2024/1/24
363,20240125,2024/1/24 21:22,13556,9512,17.46%,0.0858,0.11%,2024/1/24
363,20240125,2024/1/24 21:22,13559,9521,56.19%,0.1017,7.11%,2024/1/24
363,20240125,2024/1/24 21:22,13560,9523,37.62%,0.1491,3.23%,2024/1/24
363,20240125,2024/1/24 21:22,13562,9544,0.08%,0.0006,0.04%,2024/1/24
364,20240126,2024/1/25 23:58,13555,9501,13.51%,0.1276,3.86%,2024/1/25
364,20240126,2024/1/25 23:58,13556,9512,9.68%,0.077,0.10%,2024/1/25
364,20240126,2024/1/25 23:58,13559,9521,36.55%,0.051699999999999996,1.23%,2024/1/25
364,20240126,2024/1/25 23:58,13560,9523,7.62%,0.021400000000000002,0.53%,2024/1/25
365,20240127,2024/1/26 23:58,13556,9512,0.12%,0.0012,0.12%,2024/1/26
365,20240127,2024/1/26 23:58,13559,9521,21.87%,0.0632,2.94%,2024/1/26
365,20240127,2024/1/26 23:58,13560,9523,9.75%,0.0232,0.40%,2024/1/26
366,20240128,2024/1/27 23:58,13559,9521,10.93%,0.0104,0.23%,2024/1/27
366,20240128,2024/1/27 23:58,13560,9523,88.01%,0.24109999999999998,6.54%,2024/1/27
366,20240128,2024/1/27 23:58,13563,9572,8.37%,0.0034000000000000002,0.09%,2024/1/27
367,20240129,2024/1/28 23:58,13559,9521,28.28%,0.013500000000000002,0.81%,2024/1/28
367,20240129,2024/1/28 23:58,13563,9572,2.82%,0.01,0.10%,2024/1/28
368,20240130,2024/1/29 23:58,13563,9572,82.87%,0.08410000000000001,0.12%,2024/1/29
368,20240130,2024/1/29 23:58,13564,9570,7.28%,0.0034000000000000002,0.09%,2024/1/29
368,20240130,2024/1/29 23:58,13565,9583,20.62%,0.0051,0.09%,2024/1/29
369,20240131,2024/1/30 23:58,13563,9572,18.50%,0.063,0.10%,2024/1/30
369,20240131,2024/1/30 23:58,13564,9570,12.35%,0.0329,1.70%,2024/1/30
369,20240131,2024/1/30 23:58,13565,9583,0.41%,0.002,0.11%,2024/1/30
370,20240201,2024/1/31 23:58,13565,9583,0.17%,0.0017000000000000001,0.17%,2024/1/31
370,20240201,2024/1/31 23:58,13567,9593,8.46%,0.0203,0.21%,2024/1/31
370,20240201,2024/1/31 23:58,13568,9563,20.60%,0.0034000000000000002,0.09%,2024/1/31
371,20240202,2024/2/1 23:58,13565,9569,35.62%,0.0599,2.47%,2024/2/1
371,20240202,2024/2/1 23:58,13567,9593,21.70%,0.08449999999999999,8.20%,2024/2/1
371,20240202,2024/2/1 23:58,13568,9563,27.16%,0.0209,0.10%,2024/2/1
371,20240202,2024/2/1 23:58,13569,9596,8.88%,0.0034000000000000002,0.09%,2024/2/1
372,20240203,2024/2/2 22:58,13565,9569,87.57%,0.2563,14.62%,2024/2/2
372,20240203,2024/2/2 22:58,13567,9593,0.75%,0.0033,0.17%,2024/2/2
372,20240203,2024/2/2 22:58,13569,9596,22.36%,0.004699999999999999,0.11%,2024/2/2
372,20240203,2024/2/2 22:58,13570,9606,16.91%,0.0034000000000000002,0.09%,2024/2/2
372,20240203,2024/2/2 22:58,13571,9607,9.09%,0.027200000000000002,0.09%,2024/2/2
372,20240203,2024/2/2 22:58,13572,9604,13.28%,0.0033,0.09%,2024/2/2
372,20240203,2024/2/2 22:58,13574,9611,13.13%,0.0034000000000000002,0.09%,2024/2/2
373,20240204,2024/2/3 23:58,13565,9569,80.49%,0.1447,3.20%,2024/2/3
373,20240204,2024/2/3 23:58,13567,9569,1.38%,0.0059,0.21%,2024/2/3
373,20240204,2024/2/3 23:58,13570,9606,33.65%,0.032,0.10%,2024/2/3
373,20240204,2024/2/3 23:58,13571,9607,4.82%,0.0026,0.09%,2024/2/3
373,20240204,2024/2/3 23:58,13572,9604,15.97%,0.0113,0.10%,2024/2/3
373,20240204,2024/2/3 23:58,13574,9611,14.90%,0.0696,0.11%,2024/2/3
373,20240204,2024/2/3 23:58,13575,9612,6.83%,0.0134,0.46%,2024/2/3
374,20240205,2024/2/4 23:58,13567,9569,0.33%,0.0017000000000000001,0.15%,2024/2/4
374,20240205,2024/2/4 23:58,13570,9606,30.95%,0.0032,0.10%,2024/2/4
374,20240205,2024/2/4 23:58,13571,9607,3%,0.0029,0.18%,2024/2/4
374,20240205,2024/2/4 23:58,13572,9604,1.93%,0.0025,0.12%,2024/2/4
374,20240205,2024/2/4 23:58,13574,9611,4.35%,0.0275,0.10%,2024/2/4
374,20240205,2024/2/4 23:58,13575,9612,99.73%,0.9973000000000001,11.39%,2024/2/4
374,20240205,2024/2/4 23:58,13576,9621,3.90%,0.0115,0.54%,2024/2/4
375,20240206,2024/2/5 23:58,13567,9569,0.14%,0.0011,0.07%,2024/2/5
375,20240206,2024/2/5 23:58,13570,9606,74.39%,0.7439,0.12%,2024/2/5
375,20240206,2024/2/5 23:58,13571,9607,32.22%,0.1861,4.52%,2024/2/5
375,20240206,2024/2/5 23:58,13574,9611,5.07%,0.016200000000000003,0.12%,2024/2/5
375,20240206,2024/2/5 23:58,13575,9612,33.67%,0.1928,17.30%,2024/2/5
375,20240206,2024/2/5 23:58,13576,9621,16.61%,0.0723,3.60%,2024/2/5
376,20240207,2024/2/6 23:58,13567,9569,0.14%,0.0014000000000000002,0.14%,2024/2/6
376,20240207,2024/2/6 23:58,13570,9606,87.97%,0.7451000000000001,0.12%,2024/2/6
376,20240207,2024/2/6 23:58,13571,9607,81.54%,0.0629,1.15%,2024/2/6
376,20240207,2024/2/6 23:58,13572,9604,11.52%,0.0044,0.11%,2024/2/6
376,20240207,2024/2/6 23:58,13574,9611,1.19%,0.0023,0.12%,2024/2/6
376,20240207,2024/2/6 23:58,13576,9621,13.92%,0.10859999999999999,3.64%,2024/2/6
376,20240207,2024/2/6 23:58,13577,9626,14.29%,0.0033,0.09%,2024/2/6
376,20240207,2024/2/6 23:58,13578,9624,6.42%,0.0055000000000000005,0.09%,2024/2/6
377,20240208,2024/2/7 23:58,13567,9569,0.18%,0.0018,0.18%,2024/2/7
377,20240208,2024/2/7 23:58,13570,9606,75.54%,0.7554000000000001,0.12%,2024/2/7
377,20240208,2024/2/7 23:58,13571,9607,0.15%,0.0015,0.15%,2024/2/7
377,20240208,2024/2/7 23:58,13572,9604,2.95%,0.0088,0.10%,2024/2/7
377,20240208,2024/2/7 23:58,13574,9611,28.90%,0.0037,0.10%,2024/2/7
377,20240208,2024/2/7 23:58,13576,9621,17.08%,0.0694,2.69%,2024/2/7
377,20240208,2024/2/7 23:58,13577,9626,13.54%,0.0388,0.10%,2024/2/7
377,20240208,2024/2/7 23:58,13578,9624,4.35%,0.0085,0.15%,2024/2/7
378,20240209,2024/2/8 20:58,13571,9607,0.29%,0.0019,0.11%,2024/2/8
378,20240209,2024/2/8 20:58,13574,9611,19.95%,0.0281,0.11%,2024/2/8
378,20240209,2024/2/8 20:58,13576,9621,33.95%,0.2685,5.96%,2024/2/8
378,20240209,2024/2/8 20:58,13577,9626,1.03%,0.004699999999999999,0.10%,2024/2/8
379,20240210,2024/2/9 23:58,13571,9607,0.15%,0.0015,0.15%,2024/2/9
379,20240210,2024/2/9 23:58,13574,9611,2.59%,0.0033,0.10%,2024/2/9
379,20240210,2024/2/9 23:58,13576,9621,99.59%,0.9959,19.49%,2024/2/9
379,20240210,2024/2/9 23:58,13577,9626,12.33%,0.027000000000000003,0.11%,2024/2/9
379,20240210,2024/2/9 23:58,13581,9640,8.35%,0.0105,0.09%,2024/2/9
380,20240211,2024/2/10 23:22,13571,9607,37.81%,0.0143,0.38%,2024/2/10
380,20240211,2024/2/10 23:22,13574,9611,0.67%,0.0029,0.12%,2024/2/10
380,20240211,2024/2/10 23:22,13576,9621,14.99%,0.0424,0.32%,2024/2/10
380,20240211,2024/2/10 23:22,13577,9626,21%,0.08,0.10%,2024/2/10
380,20240211,2024/2/10 23:22,13581,9640,0.14%,0.0014000000000000002,0.10%,2024/2/10
381,20240212,2024/2/11 8:46,13571,9607,0.36%,0.0019,0.14%,2024/2/11
381,20240212,2024/2/11 8:46,13574,9611,21.67%,0.0060999999999999995,0.10%,2024/2/11
381,20240212,2024/2/11 8:46,13576,9621,58.42%,0.0812,3.60%,2024/2/11
381,20240212,2024/2/11 8:46,13577,9626,37.77%,0.024900000000000002,0.10%,2024/2/11
381,20240212,2024/2/11 8:46,13581,9640,1.52%,0.0062,0.10%,2024/2/11
381,20240212,2024/2/11 8:46,13582,9647,87.28%,0.0033,0.09%,2024/2/11
381,20240212,2024/2/11 8:46,13583,9652,8.02%,0.004,0.20%,2024/2/11
381,20240212,2024/2/11 8:46,13584,9654,6.91%,0.0195,0.09%,2024/2/11
382,20240213,2024/2/12 23:58,13576,9621,26.21%,0.2377,9.45%,2024/2/12
382,20240213,2024/2/12 23:58,13581,9640,8.73%,0.028900000000000002,0.10%,2024/2/12
382,20240213,2024/2/12 23:58,13582,9634,72.54%,0.7254,1.37%,2024/2/12
382,20240213,2024/2/12 23:58,13583,9652,6.26%,0.022799999999999997,1.95%,2024/2/12
382,20240213,2024/2/12 23:58,13584,9654,0.15%,0.0015,0.15%,2024/2/12
383,20240214,2024/2/13 16:58,13576,9621,39.02%,0.0858,5.83%,2024/2/13
383,20240214,2024/2/13 16:58,13581,9640,30.25%,0.053899999999999997,0.11%,2024/2/13
383,20240214,2024/2/13 16:58,13582,9634,60.57%,0.2902,11.19%,2024/2/13
383,20240214,2024/2/13 16:58,13583,9652,34.82%,0.2916,0.52%,2024/2/13
383,20240214,2024/2/13 16:58,13584,9654,0.28%,0.0014000000000000002,0.09%,2024/2/13
384,20240215,2024/2/14 23:46,13576,9621,9%,0.006,0.23%,2024/2/14
384,20240215,2024/2/14 23:46,13581,9640,76.67%,0.7667,0.13%,2024/2/14
384,20240215,2024/2/14 23:46,13582,9634,34.55%,0.2544,9.60%,2024/2/14
384,20240215,2024/2/14 23:46,13583,9652,83.94%,0.0931,2.87%,2024/2/14
384,20240215,2024/2/14 23:46,13584,9654,0.38%,0.0019,0.14%,2024/2/14
384,20240215,2024/2/14 23:46,13585,9667,7.14%,0.0036,0.09%,2024/2/14
385,20240216,2024/2/15 17:46,13581,9640,87.80%,0.0128,0.12%,2024/2/15
385,20240216,2024/2/15 17:46,13582,9634,7.05%,0.0339,0.52%,2024/2/15
385,20240216,2024/2/15 17:46,13583,9652,26.19%,0.0675,1.42%,2024/2/15
385,20240216,2024/2/15 17:46,13584,9654,3.01%,0.0131,0.49%,2024/2/15
385,20240216,2024/2/15 17:46,13585,9667,0.18%,0.0018,0.17%,2024/2/15
385,20240216,2024/2/15 17:46,13586,9676,14.32%,0.0049,0.09%,2024/2/15
386,20240217,2024/2/16 23:58,13581,9640,1.33%,0.0039000000000000003,0.10%,2024/2/16
386,20240217,2024/2/16 23:58,13582,9634,12.95%,0.1282,0.13%,2024/2/16
386,20240217,2024/2/16 23:58,13583,9652,17.04%,0.1559,1%,2024/2/16
386,20240217,2024/2/16 23:58,13584,9654,81.74%,0.23929999999999998,9.19%,2024/2/16
386,20240217,2024/2/16 23:58,13585,9667,39.10%,0.0701,2.49%,2024/2/16
386,20240217,2024/2/16 23:58,13586,9676,0.66%,0.0027,0.17%,2024/2/16
386,20240217,2024/2/16 23:58,13587,9675,13.67%,0.0034000000000000002,0.09%,2024/2/16
386,20240217,2024/2/16 23:58,13588,9681,10.19%,0.0033,0.09%,2024/2/16
386,20240217,2024/2/16 23:58,13589,9682,15.23%,0.0033,0.09%,2024/2/16
387,20240218,2024/2/17 23:58,13581,9640,2.98%,0.0118,0.10%,2024/2/17
387,20240218,2024/2/17 23:58,13583,9652,16.09%,0.0489,0.53%,2024/2/17
387,20240218,2024/2/17 23:58,13584,9654,81.32%,0.8131999999999999,6.63%,2024/2/17
387,20240218,2024/2/17 23:58,13585,9667,19.85%,0.009300000000000001,0.28%,2024/2/17
387,20240218,2024/2/17 23:58,13586,9676,39.93%,0.0235,0.52%,2024/2/17
387,20240218,2024/2/17 23:58,13587,9675,21.68%,0.1378,0.15%,2024/2/17
387,20240218,2024/2/17 23:58,13588,9681,28.21%,0.10769999999999999,0.11%,2024/2/17
388,20240219,2024/2/18 14:34,13581,9640,1.44%,0.008,0.11%,2024/2/18
388,20240219,2024/2/18 14:34,13583,9652,33%,0.0646,0.31%,2024/2/18
388,20240219,2024/2/18 14:34,13584,9654,85.61%,0.0574,0.33%,2024/2/18
388,20240219,2024/2/18 14:34,13586,9667,18.98%,0.0236,0.46%,2024/2/18
388,20240219,2024/2/18 14:34,13587,9675,2.05%,0.0037,0.12%,2024/2/18
389,20240220,2024/2/19 18:58,13584,9654,2.19%,0.005600000000000001,0.28%,2024/2/19
389,20240220,2024/2/19 18:58,13586,9667,81.99%,0.0383,0.54%,2024/2/19
389,20240220,2024/2/19 18:58,13587,9675,35.50%,0.0672,0.13%,2024/2/19
389,20240220,2024/2/19 18:58,13590,9696,3.03%,0.0131,0.33%,2024/2/19
390,20240221,2024/2/20 23:58,13584,9654,0.17%,0.0017000000000000001,0.10%,2024/2/20
390,20240221,2024/2/20 23:58,13586,9667,0.39%,0.002,0.16%,2024/2/20
390,20240221,2024/2/20 23:58,13587,9675,1.34%,0.0059,0.12%,2024/2/20
390,20240221,2024/2/20 23:58,13590,9696,20.27%,0.0028000000000000004,0.20%,2024/2/20
391,20240222,2024/2/21 23:58,13586,9667,0.53%,0.0022,0.14%,2024/2/21
391,20240222,2024/2/21 23:58,13590,9696,21.67%,0.17350000000000002,13.93%,2024/2/21
392,20240223,2024/2/22 23:58,13586,9667,0.66%,0.0026,0.15%,2024/2/22
392,20240223,2024/2/22 23:58,13590,9696,17.40%,0.0187,0.22%,2024/2/22
393,20240224,2024/2/23 23:58,13586,9667,0.16%,0.0016,0.15%,2024/2/23
393,20240224,2024/2/23 23:58,13590,9696,20.78%,0.0983,5.42%,2024/2/23
394,20240225,2024/2/24 23:58,13586,9667,0.15%,0.0015,0.15%,2024/2/24
394,20240225,2024/2/24 23:58,13590,9696,99.32%,0.7186,5.79%,2024/2/24
394,20240225,2024/2/24 23:58,13591,9707,11.75%,0.0406,0.09%,2024/2/24
394,20240225,2024/2/24 23:58,13592,9708,12.92%,0.0037,0.09%,2024/2/24
394,20240225,2024/2/24 23:58,13594,9709,10%,0.0033,0.09%,2024/2/24
395,20240226,2024/2/25 23:58,13586,9667,0.15%,0.0015,0.10%,2024/2/25
395,20240226,2024/2/25 23:58,13590,9696,99.55%,0.6634,4.44%,2024/2/25
395,20240226,2024/2/25 23:58,13591,9707,0.15%,0.0015,0.10%,2024/2/25
395,20240226,2024/2/25 23:58,13592,9708,1.69%,0.0036,0.12%,2024/2/25
395,20240226,2024/2/25 23:58,13594,9709,0.17%,0.0017000000000000001,0.17%,2024/2/25
396,20240227,2024/2/26 20:10,13590,9696,99.56%,0.7663,19.11%,2024/2/26
396,20240227,2024/2/26 20:10,13591,9707,0.19%,0.0019,0.19%,2024/2/26
396,20240227,2024/2/26 20:10,13592,9708,3.27%,0.0044,0.20%,2024/2/26
396,20240227,2024/2/26 20:10,13594,9709,20.96%,0.1328,0.12%,2024/2/26
396,20240227,2024/2/26 20:10,13595,9716,17.74%,0.0197,0.09%,2024/2/26
397,20240228,2024/2/27 23:58,13590,9696,58.44%,0.0625,2.43%,2024/2/27
397,20240228,2024/2/27 23:58,13591,9707,0.17%,0.0017000000000000001,0.09%,2024/2/27
397,20240228,2024/2/27 23:58,13592,9708,21.43%,0.08310000000000001,1.34%,2024/2/27
397,20240228,2024/2/27 23:58,13594,9709,24.17%,0.1115,0.12%,2024/2/27
397,20240228,2024/2/27 23:58,13595,9716,13.82%,0.0584,3.80%,2024/2/27
397,20240228,2024/2/27 23:58,13596,9723,33.38%,0.0625,0.09%,2024/2/27
398,20240229,2024/2/28 17:10,13590,9696,17.21%,0.08380000000000001,7.71%,2024/2/28
398,20240229,2024/2/28 17:10,13591,9707,13.93%,0.0028000000000000004,0.11%,2024/2/28
398,20240229,2024/2/28 17:10,13592,9708,2.94%,0.004,0.20%,2024/2/28
398,20240229,2024/2/28 17:10,13594,9709,21.69%,0.0045000000000000005,0.10%,2024/2/28
398,20240229,2024/2/28 17:10,13595,9716,38.16%,0.184,13.39%,2024/2/28
398,20240229,2024/2/28 17:10,13596,9723,1.57%,0.0049,0.22%,2024/2/28
399,20240301,2024/2/29 23:58,13590,9696,11.65%,0.0398,1%,2024/2/29
399,20240301,2024/2/29 23:58,13591,9707,25.63%,0.20370000000000002,0.11%,2024/2/29
399,20240301,2024/2/29 23:58,13592,9708,7.95%,0.0281,0.31%,2024/2/29
399,20240301,2024/2/29 23:58,13594,9709,51.76%,0.0858,1.96%,2024/2/29
399,20240301,2024/2/29 23:58,13595,9716,57.63%,0.19030000000000002,12.71%,2024/2/29
399,20240301,2024/2/29 23:58,13596,9723,2.38%,0.0042,0.21%,2024/2/29
400,20240302,2024/3/1 22:34,13591,9707,22.10%,0.06709999999999999,0.10%,2024/3/1
400,20240302,2024/3/1 22:34,13592,9708,14.76%,0.06480000000000001,2.75%,2024/3/1
400,20240302,2024/3/1 22:34,13594,9709,79.66%,0.0279,0.09%,2024/3/1
400,20240302,2024/3/1 22:34,13595,9716,86.74%,0.0151,0.26%,2024/3/1
400,20240302,2024/3/1 22:34,13596,9723,38.48%,0.1051,0.20%,2024/3/1
401,20240303,2024/3/2 23:58,13591,9707,22.73%,0.1493,0.10%,2024/3/2
401,20240303,2024/3/2 23:58,13592,9708,5.68%,0.009000000000000001,0.39%,2024/3/2
401,20240303,2024/3/2 23:58,13594,9709,9.92%,0.0189,0.14%,2024/3/2
401,20240303,2024/3/2 23:58,13595,9716,82.02%,0.1157,4.13%,2024/3/2
401,20240303,2024/3/2 23:58,13596,9723,39.07%,0.005,0.20%,2024/3/2
401,20240303,2024/3/2 23:58,13599,9738,9.51%,0.0235,1.02%,2024/3/2
402,20240304,2024/3/3 23:58,13591,9707,38.89%,0.22699999999999998,0.14%,2024/3/3
402,20240304,2024/3/3 23:58,13592,9708,2.28%,0.0063,0.25%,2024/3/3
402,20240304,2024/3/3 23:58,13594,9709,51.58%,0.1905,0.10%,2024/3/3
402,20240304,2024/3/3 23:58,13595,9716,0.21%,0.002,0.13%,2024/3/3
402,20240304,2024/3/3 23:58,13596,9723,82.63%,0.1527,0.10%,2024/3/3
402,20240304,2024/3/3 23:58,13599,9738,0.17%,0.0015,0.15%,2024/3/3
403,20240305,2024/3/4 22:58,13591,9707,1.85%,0.009000000000000001,0.10%,2024/3/4
403,20240305,2024/3/4 22:58,13595,9716,28.80%,0.09720000000000001,0.34%,2024/3/4
403,20240305,2024/3/4 22:58,13596,9723,79.17%,0.1198,0.10%,2024/3/4
403,20240305,2024/3/4 22:58,13599,9738,0.34%,0.002,0.20%,2024/3/4
403,20240305,2024/3/4 22:58,13600,9738,22.98%,0.1566,0.48%,2024/3/4
404,20240306,2024/3/5 23:58,13591,9707,5.29%,0.0033,0.10%,2024/3/5
404,20240306,2024/3/5 23:58,13596,9723,0.06%,0.0006,0.04%,2024/3/5
404,20240306,2024/3/5 23:58,13600,9738,0.29%,0.0018,0.18%,2024/3/5
404,20240306,2024/3/5 23:58,13602,9748,13.89%,0.0034000000000000002,0.09%,2024/3/5
404,20240306,2024/3/5 23:58,13603,9752,16.37%,0.0033,0.09%,2024/3/5
405,20240307,2024/3/6 23:58,13596,9723,29.47%,0.1863,0.10%,2024/3/6
405,20240307,2024/3/6 23:58,13600,9738,11.04%,0.055099999999999996,4.99%,2024/3/6
405,20240307,2024/3/6 23:58,13602,9748,39.72%,0.0036,0.10%,2024/3/6
405,20240307,2024/3/6 23:58,13603,9752,6.81%,0.0452,0.10%,2024/3/6
405,20240307,2024/3/6 23:58,13604,9754,10.17%,0.0033,0.09%,2024/3/6
406,20240308,2024/3/7 18:58,13600,9738,1.08%,0.004699999999999999,0.22%,2024/3/7
406,20240308,2024/3/7 18:58,13602,9748,17.86%,0.0043,0.11%,2024/3/7
406,20240308,2024/3/7 18:58,13603,9752,2.09%,0.0063,0.10%,2024/3/7
406,20240308,2024/3/7 18:58,13604,9754,0.16%,0.0016,0.10%,2024/3/7
407,20240309,2024/3/8 22:58,13599,9738,79.23%,0.2206,3.04%,2024/3/8
407,20240309,2024/3/8 22:58,13600,9738,34.36%,0.0034000000000000002,0.19%,2024/3/8
407,20240309,2024/3/8 22:58,13602,9748,10.97%,0.0206,0.10%,2024/3/8
407,20240309,2024/3/8 22:58,13603,9752,23.07%,0.0051,0.10%,2024/3/8
407,20240309,2024/3/8 22:58,13604,9754,15.54%,0.0662,0.09%,2024/3/8
408,20240310,2024/3/9 23:58,13599,9738,38.38%,0.1359,3.50%,2024/3/9
408,20240310,2024/3/9 23:58,13602,9748,29.23%,0.004,0.10%,2024/3/9
408,20240310,2024/3/9 23:58,13603,9752,0.15%,0.0011,0.11%,2024/3/9
408,20240310,2024/3/9 23:58,13604,9754,25.46%,0.0059,0.14%,2024/3/9
409,20240311,2024/3/10 23:58,13599,9738,16.18%,0.0425,2.01%,2024/3/10
409,20240311,2024/3/10 23:58,13602,9748,31.44%,0.1407,0.10%,2024/3/10
409,20240311,2024/3/10 23:58,13603,9752,26.07%,0.08990000000000001,0.10%,2024/3/10
409,20240311,2024/3/10 23:58,13604,9754,5.83%,0.029900000000000003,0.10%,2024/3/10
410,20240312,2024/3/11 23:58,13599,9738,33.54%,0.1877,13.03%,2024/3/11
410,20240312,2024/3/11 23:58,13602,9748,0.93%,0.0045000000000000005,0.10%,2024/3/11
410,20240312,2024/3/11 23:58,13603,9752,33.56%,0.07919999999999999,0.10%,2024/3/11
410,20240312,2024/3/11 23:58,13604,9754,57.57%,0.1808,0.12%,2024/3/11
411,20240313,2024/3/12 23:58,13599,9738,11.99%,0.039900000000000005,0.20%,2024/3/12
411,20240313,2024/3/12 23:58,13604,9754,8.17%,0.0218,0.10%,2024/3/12
412,20240314,2024/3/13 23:58,13606,9790,17.72%,0.0033,0.09%,2024/3/13
412,20240314,2024/3/13 23:58,13607,9794,13.03%,0.025099999999999997,0.09%,2024/3/13
413,20240315,2024/3/14 23:58,13606,9790,19.44%,0.0033,0.10%,2024/3/14
413,20240315,2024/3/14 23:58,13607,9794,5.74%,0.0116,0.09%,2024/3/14
413,20240315,2024/3/14 23:58,13610,9798,11.70%,0.0034000000000000002,0.09%,2024/3/14
414,20240316,2024/3/15 22:34,13606,9790,13.63%,0.0898,0.12%,2024/3/15
414,20240316,2024/3/15 22:34,13607,9794,22.15%,0.1018,0.14%,2024/3/15
414,20240316,2024/3/15 22:34,13610,9798,34.19%,0.013300000000000001,0.10%,2024/3/15
414,20240316,2024/3/15 22:34,13611,9801,13.59%,0.0033,0.09%,2024/3/15
415,20240317,2024/3/16 23:58,13606,9790,0.50%,0.0025,0.11%,2024/3/16
415,20240317,2024/3/16 23:58,13607,9794,5.57%,0.0023,0.10%,2024/3/16
415,20240317,2024/3/16 23:58,13609,9792,4.86%,0.047,0.09%,2024/3/16
415,20240317,2024/3/16 23:58,13610,9798,14.70%,0.0053,0.10%,2024/3/16
415,20240317,2024/3/16 23:58,13611,9801,25.63%,0.0052,0.10%,2024/3/16
416,20240318,2024/3/17 23:58,13606,9790,2.28%,0.010700000000000001,0.12%,2024/3/17
416,20240318,2024/3/17 23:58,13607,9794,16%,0.0058,0.09%,2024/3/17
416,20240318,2024/3/17 23:58,13610,9798,14.19%,0.0394,0.10%,2024/3/17
416,20240318,2024/3/17 23:58,13611,9801,30.29%,0.0032,0.10%,2024/3/17
416,20240318,2024/3/17 23:58,13613,9802,15.81%,0.1157,0.10%,2024/3/17
417,20240319,2024/3/18 18:58,13606,9790,1.90%,0.0036,0.12%,2024/3/18
