CLASS,noaaID,FITS文件,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
M,13695,hmi.sharp_cea_720s.11275.20240603_043600_TAI.magnetogram.fits,1.6655541718777935,0.1478740508724445,1.9269002670967805,0.5637786278242894,1.0106420691160187,2.7113108820811394,1.5689203139924732,-0.9577484150001517,0.8049272960111951,-1.107660538784947
M,13695,hmi.sharp_cea_720s.11275.20240603_050000_TAI.magnetogram.fits,1.6697508856724352,0.1525138578146682,1.9202824343534186,0.6077420865614763,1.1460415085500004,2.702391291150876,1.5647575183296278,-0.9465936481662923,0.8241779693228005,-1.1106281172264005
M,13695,hmi.sharp_cea_720s.11275.20240603_060000_TAI.magnetogram.fits,1.728327505028762,0.16582281521806758,1.9525111104314883,0.6881191330133256,1.106125470436633,2.762576383739904,1.5685096710651423,-0.9365321309383962,0.8376708419052312,-1.1303877637762176
M,13695,hmi.sharp_cea_720s.11275.20240603_062400_TAI.magnetogram.fits,1.7060214432937437,0.1578358585001915,1.9303759347431764,0.4028755269141665,0.5582221431639449,2.8080811520233286,1.5466140413854497,-0.9515199515130132,0.8043628316981627,-1.1655651436313597
M,13695,hmi.sharp_cea_720s.11275.20240603_064800_TAI.magnetogram.fits,1.6900368315357315,0.15397656383347677,1.959192272734303,0.3439409484008603,0.5264921133267774,2.87493560371198,1.5483281060926846,-0.9748719330926129,0.7742601052966764,-1.145416524404087
M,13695,hmi.sharp_cea_720s.11275.20240603_074800_TAI.magnetogram.fits,1.602563144384543,0.11951846743586977,1.8869724214115782,0.42167976132690405,0.7719125526678445,2.9523709482031166,1.5015157639691696,-1.022412745182269,0.7386484508122089,-1.181958191561998
M,13695,hmi.sharp_cea_720s.11275.20240603_081200_TAI.magnetogram.fits,1.5977289612181849,0.12248686897267567,1.8882567853924186,0.4317803667509989,0.7009505617589988,2.9619460144259553,1.5015278257091804,-1.0233026573552193,0.8111449147934293,-1.1692480516638428
M,13695,hmi.sharp_cea_720s.11275.20240603_082400_TAI.magnetogram.fits,1.569071126376495,0.10537836926915911,1.8120667427596635,0.2810006372510961,0.6165613188262776,2.930770451618832,1.5027909716584544,-1.0240874217805203,0.7996688797444254,-1.1998354126291355
M,13695,hmi.sharp_cea_720s.11275.20240603_093600_TAI.magnetogram.fits,1.6698065185076614,0.0966931501749459,1.8620355784858789,0.9147091706054802,1.4426277407960668,2.8676500178513566,1.481103382277266,-1.0086508168786046,0.7630963904329275,-1.2032737895540748
M,13695,hmi.sharp_cea_720s.11275.20240603_094800_TAI.magnetogram.fits,1.6811396430366676,0.1045156986948467,1.8735725520204025,0.8371572682764193,1.3998425160990415,2.8692967595052035,1.484983913450517,-1.0039170064601746,0.775584273474624,-1.1860133169357985
M,13695,hmi.sharp_cea_720s.11275.20240603_101200_TAI.magnetogram.fits,1.6823889339257003,0.11044494714860556,1.8692233545030035,0.9779114571760732,1.503129030481406,2.831522012887965,1.4773740059626934,-0.9868082169392965,0.8074091777380744,-1.1829835050969397
M,13695,hmi.sharp_cea_720s.11275.20240603_111200_TAI.magnetogram.fits,1.7063902534121551,0.11384246989524324,1.8774784615893922,0.8667413933142254,1.2110138110401096,2.836791017160247,1.4571142868469698,-0.9788418603993254,0.7941877421087775,-1.1888499277326396
M,13695,hmi.sharp_cea_720s.11275.20240603_113600_TAI.magnetogram.fits,1.6889255641818741,0.11135538249394136,1.876798410464718,0.7210360873663041,1.04369340957854,2.874989926080413,1.45969442403366,-0.9906426627676265,0.7831872172509134,-1.1936532129185466
M,13695,hmi.sharp_cea_720s.11275.20240603_120000_TAI.magnetogram.fits,1.681281246538909,0.10835232950200235,1.8679816376353395,0.7773914018105489,1.1281354529981202,2.8673090271168813,1.4476492689154958,-0.9943009691332751,0.7651079881090593,-1.1683946034934192
M,13695,hmi.sharp_cea_720s.11275.20240603_130000_TAI.magnetogram.fits,1.5873082578230477,0.08908294336156461,1.7943946887531168,0.5029805589510644,0.7052077757085868,2.9048927422840105,1.4294116584942056,-1.0218787038056871,0.778797732554939,-1.2079138668465532
M,13695,hmi.sharp_cea_720s.11275.20240603_132400_TAI.magnetogram.fits,1.5815752897423425,0.0858890819812768,1.79517529556441,0.44077647388009217,0.6504736432367135,2.908834163965849,1.4049595949242786,-1.0269454773405207,0.7254237505597804,-1.2036867577419514
M,13695,hmi.sharp_cea_720s.11275.20240603_133600_TAI.magnetogram.fits,1.5616615575390422,0.08683807867115284,1.7893558917403027,0.46076937410434066,0.6570805829260852,2.8892967747251723,1.3900553625233374,-1.025338077056341,0.7329573622452287,-1.1896317159635863
M,13711,hmi.sharp_cea_720s.11329.20240611_224800_TAI.magnetogram.fits,1.6246809454284745,0.5690149233181738,1.8922362026212574,0.04992463427775957,0.6134865503207221,1.7355847578767885,3.5764729351846407,-0.35582517337953184,0.5273264737824513,-0.299198640031126
M,13711,hmi.sharp_cea_720s.11329.20240611_231200_TAI.magnetogram.fits,1.6773325649183386,0.578480910204713,1.9504658736975953,-0.0721761383891115,0.39644804281518453,1.7685526068115585,3.5561067118932903,-0.3579544924756501,0.42018425168133894,-0.3104217963682013
M,13711,hmi.sharp_cea_720s.11329.20240611_233600_TAI.magnetogram.fits,1.7073694368887204,0.5825010502971815,1.9962729437306268,0.04388285251012473,0.6635558435338115,1.782339915932196,3.5452853166942635,-0.3582067810289935,0.27288964095875917,-0.3183103637995348
M,13711,hmi.sharp_cea_720s.11329.20240612_004800_TAI.magnetogram.fits,1.8594341174712987,0.5968542784156864,2.268127239810114,-0.05961341562716278,0.4729474934562729,1.8758117568246593,3.503610917423432,-0.41555096124705776,0.22542226066645132,-0.3276307046672598
M,13711,hmi.sharp_cea_720s.11329.20240612_010000_TAI.magnetogram.fits,1.8679626796284947,0.6005467374746646,2.2806637612242344,-0.1590951371746647,0.3225279023998805,1.8803759034069703,3.465267782896781,-0.41509417122843073,0.4301935313361918,-0.32322330822017975
M,13711,hmi.sharp_cea_720s.11329.20240612_020000_TAI.magnetogram.fits,1.8334431963703923,0.5847975052792633,2.2734521199705866,-0.14456474097742916,0.08409371284228592,1.841059937764888,3.449653613286153,-0.42277964678157814,0.4320233045924696,-0.3136997739651367
M,13711,hmi.sharp_cea_720s.11329.20240612_022400_TAI.magnetogram.fits,1.8397608752527268,0.5846813873491614,2.2753668850656714,-0.2595482307847723,-0.04225121225579646,1.8376224681518292,3.4403706707804753,-0.41807907067225325,0.4971045406274859,-0.31841981852708173
M,13711,hmi.sharp_cea_720s.11329.20240612_024800_TAI.magnetogram.fits,1.827221713481949,0.5795373396634496,2.248217414917829,-0.20744630514780937,0.06546967870841171,1.8218674404507667,3.4469659091065816,-0.4152128360038719,0.5203138301077193,-0.3029773194009162
M,13711,hmi.sharp_cea_720s.11329.20240612_033600_TAI.magnetogram.fits,1.7495386187669797,0.5484722486679989,2.100229178076446,-0.15519396149399728,0.41853804383554444,1.7299142078278604,3.487492885925535,-0.3889107547941795,0.3567916693951164,-0.28841637640929263
M,13711,hmi.sharp_cea_720s.11329.20240612_040000_TAI.magnetogram.fits,1.6858234308309468,0.5353099796123709,2.001439666908762,-0.10074537427437766,0.4230137251271382,1.691408357039017,3.47370771358577,-0.3759820764232378,0.3673618126757239,-0.2836495244893381
M,13711,hmi.sharp_cea_720s.11329.20240612_050000_TAI.magnetogram.fits,1.534939661561123,0.4947776844096964,1.7581181711462295,0.04211877732474016,0.4822225080569966,1.5341205736997177,3.510899804666874,-0.332632336391467,0.5169491147279263,-0.22113321307532027
M,13711,hmi.sharp_cea_720s.11329.20240612_052400_TAI.magnetogram.fits,1.466363731072676,0.4785307223285679,1.6941943214019803,0.0878154679633446,0.566676921479881,1.465857451181077,3.532737498447826,-0.32918218275150907,0.5159570465106799,-0.1792880547336567
M,13711,hmi.sharp_cea_720s.11329.20240612_054800_TAI.magnetogram.fits,1.3950857120130333,0.4571079248233735,1.6313796456071177,-0.030307642713050358,0.2813327553943865,1.421687283017045,3.5604261000844923,-0.33402578279321293,0.5527623871245975,-0.1595694837630293
M,13711,hmi.sharp_cea_720s.11329.20240612_064800_TAI.magnetogram.fits,1.6170730596474783,0.46747583786313573,1.907062679024377,-0.3534717963667426,0.8768943224789679,1.5263027117307661,3.58785129605867,-0.3970720416034811,0.32875712289841336,-0.12545568879462624
M,13711,hmi.sharp_cea_720s.11329.20240612_071200_TAI.magnetogram.fits,1.770297473133946,0.488894380772274,2.1028787276665053,-0.4434838827158858,0.5560300854069791,1.599992600190216,3.64303478234976,-0.41965230779708756,0.5632394955043972,-0.09324647549404197
M,13711,hmi.sharp_cea_720s.11329.20240612_073600_TAI.magnetogram.fits,1.87485771089966,0.4953309120659647,2.176959248030775,-0.5030445314003209,0.5003760330579878,1.6552863308256207,3.654808091059097,-0.41241631261502504,0.4874244255158961,-0.16639352309567
M,13711,hmi.sharp_cea_720s.11329.20240612_083600_TAI.magnetogram.fits,1.9307060351496994,0.5133505437597239,2.1647186729998817,-0.5574876197347571,-0.46950873563451007,1.7523105245127428,3.6857223430648065,-0.3824091214401138,0.46009398827253845,-0.3503884879906297
M,13711,hmi.sharp_cea_720s.11329.20240612_084800_TAI.magnetogram.fits,1.8872428826291694,0.509700117217139,2.12041521908727,-0.5378065323698664,-0.5913198846323727,1.7504844492140368,3.704290637952496,-0.38884533142943634,0.5131005492794131,-0.34307095421432343
M,13711,hmi.sharp_cea_720s.11329.20240612_092400_TAI.magnetogram.fits,1.7322223474731704,0.49191810411049236,1.956169441407057,-0.006071325553621435,0.5208836549297379,1.7096168594445627,3.734682317543912,-0.4054266908019121,0.49261874269066813,-0.2963467810541732
M,13711,hmi.sharp_cea_720s.11329.20240612_101200_TAI.magnetogram.fits,1.5652356878619844,0.46943705478133835,1.8207078589506744,0.05136533621371772,0.4721332835833514,1.6505670195221722,3.7401605967266716,-0.46347124785683264,0.44888268946910664,-0.17682425744758054
M,13711,hmi.sharp_cea_720s.11329.20240612_103600_TAI.magnetogram.fits,1.5278590600874666,0.4561132460655862,1.8059739831553328,-0.10071501592442406,-0.1017606199662713,1.6496139571425243,3.7461605461648935,-0.4824021992401845,0.5155050882435638,-0.17818204266111046
M,13711,hmi.sharp_cea_720s.11329.20240612_110000_TAI.magnetogram.fits,1.5077252959042513,0.4452483865642996,1.7896053822840032,-0.29158439134527586,-0.1649350316829004,1.6439938282699484,3.7578013981842364,-0.4881866343033002,0.5419042848800891,-0.1809565979198308
M,13711,hmi.sharp_cea_720s.11329.20240612_120000_TAI.magnetogram.fits,1.544374719896428,0.451292882744661,1.8849147721750776,-0.42535432366956555,0.4499320615637334,1.6520934301758918,3.7399774461252804,-0.4940390417242733,0.4781050306850281,-0.13938023639351227
M,13711,hmi.sharp_cea_720s.11329.20240612_122400_TAI.magnetogram.fits,1.6144772159715692,0.45265970728316535,1.9450620724783676,-0.30194432060062826,0.3584683859882491,1.6709969161003253,3.7492866377454885,-0.48899627813669677,0.39118102428856577,-0.1849618712573497
M,13711,hmi.sharp_cea_720s.11329.20240612_132400_TAI.magnetogram.fits,1.6414099918575402,0.43639085994560883,1.9584625791863028,-0.24375729007970176,0.23973985529387198,1.6773886961497773,3.7521248912250718,-0.4838072455798406,0.3474811013919178,-0.26749840794604196
M,13711,hmi.sharp_cea_720s.11329.20240612_134800_TAI.magnetogram.fits,1.6626360061978984,0.4265149445369436,1.940747244543372,-0.333476608808701,0.19927385258248906,1.6543475631986133,3.7565338897408806,-0.47368761701031964,0.3662698373888082,-0.2805182343231037
M,13711,hmi.sharp_cea_720s.11329.20240612_141200_TAI.magnetogram.fits,1.6473005299465795,0.44079530456242494,1.9629018356315449,-0.3517643744303757,0.41843182832640535,1.6509126905329459,3.7477234436551092,-0.4750904588153903,0.4435806054387216,-0.2361546690781551
M,13711,hmi.sharp_cea_720s.11329.20240612_151200_TAI.magnetogram.fits,1.5959046555779535,0.4207176198978993,1.8983973789384627,-0.26003414095923943,0.37643119685977555,1.6195892459993702,3.7323210712783994,-0.4949240839662966,0.3748475180742462,-0.2057917776846792
M,13711,hmi.sharp_cea_720s.11329.20240612_153600_TAI.magnetogram.fits,1.574276993926404,0.41587311023776957,1.8907870012127574,-0.23997538003275526,0.5061548367088593,1.6159742606046255,3.739970809696606,-0.5103678797369516,0.4011698657565843,-0.19762697681287014
M,13711,hmi.sharp_cea_720s.11329.20240612_160000_TAI.magnetogram.fits,1.4967579308030359,0.40673758132220317,1.8103082264901893,-0.2259605464292812,0.4353878319418374,1.5891429695006782,3.7266937381547893,-0.5142368901969812,0.4027062824472706,-0.17106982790747202
M,13711,hmi.sharp_cea_720s.11329.20240612_164800_TAI.magnetogram.fits,1.4420470804419465,0.39229107992335616,1.683097293696429,-0.10090319253234276,-0.007494843268957427,1.5043497863014967,3.6964372340882075,-0.47584291778182625,0.4191079753909546,-0.18119879020877114
M,13711,hmi.sharp_cea_720s.11329.20240612_171200_TAI.magnetogram.fits,1.4672038251101134,0.38588364379929707,1.6842958930504508,0.09182797857063121,-0.12068543747054788,1.495153920565751,3.7055337015989864,-0.471068682185552,0.4465623654365458,-0.19767485008714827
M,13711,hmi.sharp_cea_720s.11329.20240612_174800_TAI.magnetogram.fits,1.5749358254835288,0.4050319607686701,1.7514930206407862,0.4308478053271466,0.6851168286756935,1.5158889353784124,3.7000294822601996,-0.4259437573079299,0.5346071251843391,-0.23298969719726653
M,13711,hmi.sharp_cea_720s.11329.20240612_184800_TAI.magnetogram.fits,1.7964240727813339,0.41074096095779933,1.970050469777672,-0.07466852893583271,-0.09294810670542632,1.5501906053483583,3.6644334708126802,-0.3995407616271303,0.5054147005358576,-0.3460677344235086
M,13711,hmi.sharp_cea_720s.11329.20240612_191200_TAI.magnetogram.fits,1.8743998867746745,0.4128368810387351,2.082111920377659,-0.1003399546320269,0.03790046005469875,1.5587614089309798,3.6533341983348206,-0.40787847534381677,0.46920620298666504,-0.363264347502351
M,13711,hmi.sharp_cea_720s.11329.20240612_201200_TAI.magnetogram.fits,1.6508658683996844,0.37824512524048703,1.9316017414531583,-0.14205136500382257,1.0076535635421575,1.4179098614484682,3.588508735039293,-0.4405224632999048,0.4493091411533916,-0.14997018269228093
M,13711,hmi.sharp_cea_720s.11329.20240612_203600_TAI.magnetogram.fits,1.4849468769951932,0.34659988572261674,1.7254573411952865,-0.13457944619850631,0.9725109788672256,1.2832511447612536,3.5783912461799456,-0.4092339932981593,0.47570605392541515,-0.10455580372481786
M,13711,hmi.sharp_cea_720s.11329.20240612_210000_TAI.magnetogram.fits,1.289455115552029,0.32151076901092845,1.4730889936659841,-0.021947498779137976,0.9925732409725856,1.1454062794875277,3.5447675763909765,-0.3387043230589881,0.4244054779754317,-0.09024863556577571
M,13711,hmi.sharp_cea_720s.11329.20240612_220000_TAI.magnetogram.fits,1.1821802262506114,0.3083794174901551,1.3245289016005592,0.21379007861860078,0.35464176313123463,1.0756134972454316,3.473801253862553,-0.271483754255527,0.339351305053133,-0.14578926246636523
M,13711,hmi.sharp_cea_720s.11329.20240612_222400_TAI.magnetogram.fits,1.25942291150585,0.31832706803991984,1.4191978602255269,0.3075819768421806,0.5968596006874101,1.1415108584004814,3.447041641015173,-0.2888817178992606,0.4371368429200824,-0.20723478662220554
M,13712,hmi.sharp_cea_720s.11376.20240613_042400_TAI.magnetogram.fits,0.2949714184275342,0.23749193414675604,0.1466622091046929,-0.03640274501144135,-0.3176050147754614,0.3615578293559041,-0.08179067108399961,0.6785374154877651,0.904212626435376,0.48336071316694745
M,13712,hmi.sharp_cea_720s.11376.20240613_044800_TAI.magnetogram.fits,0.31586540736241364,0.247261547327949,0.16212140068886333,-0.04988780856509707,-0.30846893077434556,0.3714555691776167,-0.07435537705617509,0.6747877634713865,0.9254323887378781,0.5142405057816875
M,13712,hmi.sharp_cea_720s.11376.20240613_051200_TAI.magnetogram.fits,0.32489980342880026,0.25336232229251854,0.1483432382781216,0.08484069763580956,-0.07303904035092032,0.37215418842285314,-0.06161890998280264,0.7490110601410936,0.9179851112456752,0.483749599083776
M,13712,hmi.sharp_cea_720s.11376.20240613_061200_TAI.magnetogram.fits,0.3934566211567311,0.2835461574810253,0.21365869192870376,0.24982013535367026,0.060203633500586065,0.3894451085211104,-0.039327055851261325,0.8164971375786826,0.979132757603257,0.5171265236567402
M,13712,hmi.sharp_cea_720s.11376.20240613_063600_TAI.magnetogram.fits,0.4085167854438728,0.306443299072881,0.24656026069855633,0.18225541941636317,0.07758945706575748,0.39657215362898807,-0.02043548037877139,0.8521966532304877,0.957712522750028,0.6138266148788274
M,13712,hmi.sharp_cea_720s.11376.20240613_064800_TAI.magnetogram.fits,0.4056159315143684,0.3131087637924427,0.25791863000469856,0.06694705454486648,-0.2933045536358486,0.39711626027543245,-0.02632070240181384,0.8719886464109103,0.9770989179674267,0.5935136034755748
M,13712,hmi.sharp_cea_720s.11376.20240613_080000_TAI.magnetogram.fits,0.45522958507120814,0.32808069936737144,0.2840072939929609,0.3289463852117114,0.020024695151934817,0.44952117548765447,0.01157883568343089,0.7647084201494373,0.9932152787343098,0.5293892706095704
M,13712,hmi.sharp_cea_720s.11376.20240613_081200_TAI.magnetogram.fits,0.4518199421056949,0.332395170727642,0.27322300293241575,0.2994712148518939,0.07876535968993342,0.4513410123416271,0.01294154289282179,0.7647413622626869,0.9678372438682353,0.5494758057916589
M,13712,hmi.sharp_cea_720s.11376.20240613_092400_TAI.magnetogram.fits,0.4688479856198549,0.384029336563641,0.3403743840774748,0.34242930172927716,0.06168837387391822,0.46383140593501687,0.019328218162633855,0.7953679658911148,0.969082272369042,0.6696995039930642
M,13712,hmi.sharp_cea_720s.11376.20240613_094800_TAI.magnetogram.fits,0.4776797570205204,0.405629913510054,0.38658075202828085,0.2794006511497736,-0.03249701068733984,0.46528842038344476,0.03933795771663622,0.8192775355572217,0.9398020458185963,0.7708886705949161
M,13712,hmi.sharp_cea_720s.11376.20240613_100000_TAI.magnetogram.fits,0.475547838850839,0.4309704563591157,0.40269445654410796,0.2681517071747939,0.0591393027555696,0.4590488099091385,0.03461849668645597,0.8696137592661275,0.9927914332617684,0.8380853087954941
M,13712,hmi.sharp_cea_720s.11376.20240613_111200_TAI.magnetogram.fits,0.5154562457982271,0.4462621712304964,0.43524175686010746,0.4261288384069903,0.024198348143306552,0.4502631983802919,0.04513515375428104,0.9540965845552134,0.9805563459007851,0.9300150033063148
M,13712,hmi.sharp_cea_720s.11376.20240613_113600_TAI.magnetogram.fits,0.5027282867088557,0.44038485777505687,0.40506961471420866,0.3531967691593153,-0.03686398066303822,0.4433215926291403,0.024236178483833692,0.9959855923688627,0.9686914640595812,0.9136787829663305
M,13712,hmi.sharp_cea_720s.11376.20240613_114800_TAI.magnetogram.fits,0.48196090511027406,0.4384488261370789,0.3893352388576824,0.3926488423483733,0.059053402598010556,0.44677595394223163,0.03229285974232318,0.9657364321430204,0.9826457870066383,0.9439630692321761
M,13712,hmi.sharp_cea_720s.11376.20240613_130000_TAI.magnetogram.fits,0.5402277654271239,0.47384262993954285,0.41873377329598926,0.5270351665233487,0.5125442506830793,0.4679868564788638,0.06570359903758134,1.0076226605326775,0.9792406822032654,0.9625548241714542
M,13712,hmi.sharp_cea_720s.11376.20240613_132400_TAI.magnetogram.fits,0.5582325665674758,0.4818365314116615,0.44485775904824254,0.6304642176238777,0.4027270683865226,0.47914992717655047,0.074487192921821,0.9985537326262764,1.0291500417489616,0.9548709870299661
M,13712,hmi.sharp_cea_720s.11376.20240613_142400_TAI.magnetogram.fits,0.5989333297573812,0.5301315383988788,0.48943456874107794,0.9217262768330193,0.5412464942387785,0.5085282638849886,0.09751259734362036,1.0009641108774228,1.0152526302362512,1.0199338405790128
M,13712,hmi.sharp_cea_720s.11376.20240613_144800_TAI.magnetogram.fits,0.639030085608597,0.5533247468444633,0.5302084182829438,0.9512452208165657,0.44215929862226905,0.5191313750151552,0.12472447971554215,1.0410960238569316,1.0586222432281585,1.0546996416557404
M,13712,hmi.sharp_cea_720s.11376.20240613_151200_TAI.magnetogram.fits,0.622573381314767,0.5740697787610074,0.5490552064069892,1.037909473770055,0.7101318299725037,0.5253926844276651,0.13692984835573332,1.0358340278569123,1.0615292735334503,1.1221033712746424
M,13712,hmi.sharp_cea_720s.11376.20240613_160000_TAI.magnetogram.fits,0.672247342982098,0.6058865423791522,0.5989911027199587,1.138373301450076,0.8153445461594148,0.5741875542161803,0.1595360170962783,1.0258916481440932,1.0658121435937402,1.0526691703188356
M,13712,hmi.sharp_cea_720s.11376.20240613_162400_TAI.magnetogram.fits,0.6825294935656142,0.6259500723762313,0.6159126251965912,1.014411244687958,0.6489323091070794,0.5934802417606608,0.17245992558675108,1.0405819254413886,1.087243495997593,1.049617904436194
M,13712,hmi.sharp_cea_720s.11376.20240613_164800_TAI.magnetogram.fits,0.7151290118171006,0.6705639956238983,0.6704645536910516,1.0652769136075848,0.5854481239615571,0.6151772928489563,0.1994737309540179,1.0422311453665607,1.0742012785764063,1.074215973605941
M,13712,hmi.sharp_cea_720s.11376.20240613_180000_TAI.magnetogram.fits,0.8133372926995998,0.6928539786373505,0.6782041322155976,1.4766880822743254,1.492561707362434,0.685041156426651,0.2071614119482299,0.9714575319727514,1.1244363734393865,0.9132738215448445
M,13712,hmi.sharp_cea_720s.11376.20240613_181200_TAI.magnetogram.fits,0.8278010800501349,0.6887241471037809,0.6426059169058473,1.3215920698764956,1.269579661065871,0.6917181794065762,0.21588112062876955,0.9723766898625991,1.1220797476206132,0.9089833226476297
M,13712,hmi.sharp_cea_720s.11376.20240613_192400_TAI.magnetogram.fits,0.9035604533659408,0.7790280496420386,0.7928156920233543,1.6270654720181303,1.4433845808139216,0.7055153626982948,0.2735352986459609,1.131991740480717,1.133435759760355,1.0241085016454439
M,13712,hmi.sharp_cea_720s.11376.20240613_194800_TAI.magnetogram.fits,0.9238693712971652,0.7878915688532485,0.7736409702844232,1.6326631134580696,1.5722322797159034,0.7058480374301228,0.2831285467150893,1.2006549396127084,1.1432962384415317,1.0376918011086502
M,13712,hmi.sharp_cea_720s.11376.20240613_201200_TAI.magnetogram.fits,0.9504053442216299,0.8058471935843537,0.7617841813365971,1.3255065756898523,0.9710764846940128,0.7032455037163701,0.28523710199904645,1.291105687084351,1.1566975369734214,1.0561762207585437
M,13712,hmi.sharp_cea_720s.11376.20240613_210000_TAI.magnetogram.fits,0.9944939471279364,0.8236227802019997,0.7501908811398741,1.1765080939622667,0.6242730742594599,0.7256667741801864,0.2960829296365995,1.3687088440983461,1.1429302851619667,0.9745925140590826
M,13712,hmi.sharp_cea_720s.11376.20240613_212400_TAI.magnetogram.fits,0.9923455184735933,0.8543599274155353,0.7823137512551607,1.4752258063274506,1.1880141885668567,0.7350192358436314,0.3110361875730144,1.3717694887849003,1.1627961136050236,1.0196265158483038
M,13712,hmi.sharp_cea_720s.11376.20240613_214800_TAI.magnetogram.fits,1.011385055064058,0.8736738674930322,0.7703242600598672,1.102826979349629,0.5338887409434183,0.7609807630982571,0.3255483392735675,1.3249736573482376,1.1955511062553772,1.028654312277767
M,13712,hmi.sharp_cea_720s.11376.20240613_230000_TAI.magnetogram.fits,1.005047278378934,0.9082175933612959,0.7886596583874564,0.9370160278702357,0.6115534895079334,0.7807819502549492,0.3120523768105741,1.2779731937896075,1.1682272119751873,1.0906829236185334
M,13712,hmi.sharp_cea_720s.11376.20240613_232400_TAI.magnetogram.fits,1.0247973318415966,0.9314206175095102,0.789224829372625,0.8147836455928416,0.4854750061532924,0.792684187203143,0.3372548140792392,1.3195399784662285,1.159190865456618,1.073475316728873
M,13712,hmi.sharp_cea_720s.11376.20240614_003600_TAI.magnetogram.fits,1.0826548188813694,0.9614982372498408,0.8429336181422891,1.1460757897207272,0.7255711403462934,0.7767123951888206,0.2866515511070815,1.3943629750592912,1.173254738456797,1.1778017971633152
M,13712,hmi.sharp_cea_720s.11376.20240614_010000_TAI.magnetogram.fits,1.1366023864491117,0.992054567746786,0.8722615052590619,0.8685904800234103,0.23618398187535972,0.7893526268756981,0.30484811948065055,1.4576920319462652,1.2007611224266805,1.2054556251767208
M,13712,hmi.sharp_cea_720s.11376.20240614_020000_TAI.magnetogram.fits,1.125075436475284,1.061783313662144,0.8930801817863412,0.9393722333984905,0.48350401264607723,0.7951014085220425,0.2958758038552686,1.600622366628609,1.1981791690272852,1.257140851524923
M,13712,hmi.sharp_cea_720s.11376.20240614_021200_TAI.magnetogram.fits,1.1124406153381214,1.0622719244901482,0.8824189687314801,0.956473338836505,0.3023658615483186,0.805956752495841,0.2807149628789361,1.5791767587072996,1.2026903158025393,1.2414103009215116
M,13712,hmi.sharp_cea_720s.11376.20240614_023600_TAI.magnetogram.fits,1.1327890231729976,1.0810703280524174,0.8814642871930625,0.9441805577396357,0.292601942390728,0.7917833638630207,0.2848834804532823,1.641912372938265,1.1924380480532728,1.289948992021962
M,13712,hmi.sharp_cea_720s.11376.20240614_033600_TAI.magnetogram.fits,1.1533885065215044,1.1147247252286423,0.9484916419444022,0.9402800557840862,0.6770837108650096,0.8241578564868178,0.32412876145435987,1.6190546513385158,1.2012870010889982,1.2727165653959278
M,13712,hmi.sharp_cea_720s.11376.20240614_034800_TAI.magnetogram.fits,1.1361948141821607,1.1488823242073354,0.9245748738089384,0.9305568807956602,0.5309513706636639,0.8187175748775849,0.3399426665588936,1.6958845821001425,1.2157066905767486,1.29505319404659
M,13712,hmi.sharp_cea_720s.11376.20240614_041200_TAI.magnetogram.fits,1.0985032154653938,1.175962447241229,0.9181984134076938,0.9620617147051802,0.6137772553102274,0.804922342181907,0.34082518798912154,1.7786678490073056,1.2124961737723232,1.302448614076764
M,13720,hmi.sharp_cea_720s.11422.20240623_124800_TAI.magnetogram.fits,0.07793132064002561,-0.26671534386999274,0.04557287591888886,-0.4399471234707534,-0.39524056398682494,-0.005905667436728361,-0.05790265822549597,-0.2922728289717774,0.5338964729678257,-0.24389749105130418
M,13720,hmi.sharp_cea_720s.11422.20240623_131200_TAI.magnetogram.fits,0.05301326494646184,-0.2535392648535677,0.0032742498227570265,-0.5541973040218685,-0.6504059993539861,-0.024592204376087497,-0.06428767500605669,-0.21925761963043902,0.5288596189915535,-0.19518137446961364
M,13720,hmi.sharp_cea_720s.11422.20240623_142400_TAI.magnetogram.fits,0.033319741148557395,-0.2630959240520951,0.00026661167183833316,-0.5539620528703041,-0.5901133866684544,-0.04356560589529093,-0.0616023152036157,-0.2220208516963551,0.45938725909054523,-0.1316377676600566
M,13720,hmi.sharp_cea_720s.11422.20240623_144800_TAI.magnetogram.fits,0.06025539129966736,-0.2513508091163086,0.017661015597137095,-0.5217305428985199,-0.6087901670713047,-0.04706759522353994,-0.07029132082382486,-0.18309840625490698,0.4805080950820077,-0.10371550846537499
